,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
11006,D' TRADE WORKZ ENTERPRISES,Single Proprietorship,27-May-2014,Platinum,Active,2020-02-14,14-Feb-2021,2020021032021773108952
11007,HOLIDAY TRADING CORPORATION,Corporation,08-Jan-2002,Platinum,Active,2020-02-14,14-Feb-2021,2020023161670456148
11008,RCCC TRADING & ELECTRICAL SUPPLY,Single Proprietorship,20-May-2014,Platinum,Active,2020-02-14,14-Feb-2021,2020021024222060738431
11009,MARAWI LEISURE PARK INC. (TANZA OASIS HOTEL AND RESORT),Corporation,17-Dec-2012,Platinum,Active,2020-02-14,14-Feb-2021,202002633111046856916
11010,LBL POWER TECHNOLOGY CORPORATION,Corporation,24-Oct-2002,Platinum,Active,2020-02-14,14-Feb-2021,2020021173209471027
11011,"OPEN SPACE MEDIA, INC.",Corporation,09-Nov-2017,Platinum,Active,2020-02-14,14-Feb-2021,2020021293321512376257
11012,MAYLINDA ENTERPRISES,Single Proprietorship,02-Feb-2010,Platinum,Active,2020-02-14,14-Feb-2021,202002317611746736230
11013,VIRGILIO & ELSA GENERAL MERCHANDISE,Single Proprietorship,20-Oct-2011,Platinum,Active,2020-02-14,31-Mar-2021,202002449061833465690
11014,PETRON CORPORATION,Corporation,06-Dec-2001,Platinum,Active,2020-02-14,15-Feb-2021,20200253902373106480
11015,POLSKIE ZAKLADY LOTNICZE SP. Z O.O.,Foreign Company Organization,04-Feb-2020,Platinum,Active,2020-02-14,14-Feb-2021,2020022094982068286970
11016,JOEPEN CONSTRUCTION AND SUPPLY,Single Proprietorship,03-Sep-2008,Platinum,Active,2020-02-14,14-Feb-2021,202002222461133405470
11017,PAPIER ETOILE DISTRIBUTION INC.,Corporation,12-Sep-2011,Platinum,Active,2020-02-14,14-Feb-2021,202002439071494250897
11018,MANUEL A. DELA TORRE JR. BUILDERS,Single Proprietorship,15-Sep-2006,Platinum,Active,2020-02-14,14-Feb-2021,202002111391098142181
11019,"REMAX INTERNATIONAL, INC.",Corporation,05-Sep-2002,Platinum,Active,2020-02-14,16-Feb-2021,202002165331249665488
11020,MULTI-FORMS CORPORATION,Corporation,16-May-2002,Platinum,Active,2020-02-14,14-Feb-2021,20200264301493885000
11021,RBA JANITORIAL & MANPOWER SERVICES,Single Proprietorship,17-Sep-2007,Platinum,Active,2020-02-14,24-Feb-2021,20200216471839372240
11022,ARNELANGEL RICEMARKETING RICE WHOLESALING,Single Proprietorship,27-Jan-2020,Platinum,Active,2020-02-14,14-Feb-2021,2020027541447909882
11023,"CAYBOT QUARYING, ENGINEERING & HAULING SERVICES",Single Proprietorship,05-May-2017,Platinum,Active,2020-02-14,14-Feb-2021,2020021642521635680692
11024,"IGOLD COMMUNICATIONS, INC.",Corporation,27-Feb-2013,Platinum,Active,2020-02-14,14-Feb-2021,20200266800195010976
11025,ASTROPHIL TRADING,Single Proprietorship,10-Jan-2005,Platinum,Active,2020-02-14,15-Feb-2021,20200259821145558540
11026,LICHT INDUSTRIAL CORPORATION,Corporation,06-Oct-2015,Platinum,Active,2020-02-14,28-Feb-2021,2020021505351363666180
11027,RAPIDO CONSTRUCTION SUPPLIES,Single Proprietorship,07-Feb-2020,Platinum,Active,2020-02-14,14-Feb-2021,2020022099511983940921
11028,M.I.C.E MANAGERS TRAVEL AND TOURS,Single Proprietorship,09-Nov-2016,Platinum,Active,2020-02-14,14-Feb-2021,202002192200214502382
11029,A-HAUS CONSTRUCTION SUPPLY,Single Proprietorship,23-Feb-2007,Platinum,Active,2020-02-14,14-Feb-2021,202002128661363819066
11030,VIGUZ CONSTRUCTION CORPORATION,Corporation,30-Nov-2006,Platinum,Active,2020-02-14,28-Mar-2021,202002119081782445119
11031,RBA JANITORIAL & MANPOWER SERVICES,Single Proprietorship,17-Sep-2007,Platinum,Active,2020-02-14,24-Feb-2021,20200216471839372240
11032,E. LLANA MARKETING & INDUSTRIAL ENTERPRISES,Single Proprietorship,02-Dec-2003,Platinum,Active,2020-02-14,26-Feb-2021,20200221101957547317
11033,EUGE CONSTRUCTION AND SUPPLY,Single Proprietorship,18-Jan-2011,Platinum,Active,2020-02-14,20-Feb-2021,202002377261835956950
11034,CPAN ENGINEERING AND ENT.,Single Proprietorship,26-Mar-2012,Platinum,Active,2020-02-14,15-Mar-2021,202002509531296093996
11035,"PC CRAFT COMPUTER TECHNOLOGIES, INC.",Corporation,02-May-2008,Platinum,Active,2020-02-14,21-Feb-2021,202002202841174830132
11036,EVERYBODY'S TRADING & GENERAL MERCHANDISE,Single Proprietorship,09-Dec-2009,Platinum,Active,2020-02-14,14-Feb-2021,202002300251691741659
11037,NICATHIR CONSTRUCTION AND SUPPLY CORP.,Corporation,11-Jun-2015,Platinum,Active,2020-02-14,14-Feb-2021,2020021385091236989089
11038,MHEL BHEN MOTORS CORPORATION,Corporation,03-Mar-2010,Platinum,Active,2020-02-14,14-Feb-2021,202002325171241791187
11039,CHEZ AND ADIE GOLDEN ENTERPRISES,Single Proprietorship,12-Nov-2013,Platinum,Active,2020-02-14,14-Feb-2021,20200286940868642689
11040,VIRAC REUTER TRADING,Single Proprietorship,03-Mar-2010,Platinum,Active,2020-02-14,14-Feb-2021,202002324841864956803
11041,MEDLINK MARKETING,Single Proprietorship,17-Jan-2006,Platinum,Active,2020-02-14,14-Feb-2021,20200291841583756068
11042,"RAMAS-UYPITCHING SONS, INC.",Corporation,04-Nov-2011,Platinum,Active,2020-02-14,14-Feb-2021,202002452231726277608
11043,JEWEL IGOROT BUILDING,Single Proprietorship,17-Feb-2016,Platinum,Active,2020-02-14,14-Feb-2021,2020021623441371587459
11044,AHMADI BUILDERS,Single Proprietorship,11-Jul-2007,Platinum,Active,2020-02-14,14-Feb-2021,20200215037472560883
11045,C.A. ABELLO ENTERPRISES,Single Proprietorship,03-Feb-2020,Platinum,Active,2020-02-14,14-Feb-2021,2020022093781832630036
11046,BIOPRO PHARMA CORPORATION,Corporation,03-Oct-2011,Platinum,Active,2020-02-14,20-Feb-2021,20200244436314991422
11047,BHM CONSTRUCTION,Single Proprietorship,28-Nov-2007,Platinum,Active,2020-02-14,14-Feb-2021,20200217789708685709
11048,RMVY GENERAL MERCHANDISE,Single Proprietorship,09-Jan-2015,Platinum,Active,2020-02-14,28-Feb-2021,2020021236521618820877
11049,VEONG CONSTRUCTION & SUPPLY,Single Proprietorship,21-Jan-2010,Platinum,Active,2020-02-14,14-Feb-2021,202002305211984120090
11050,CALIENTE EMPEZAR VENTURES INC,Corporation,17-Jul-2018,Platinum,Active,2020-02-14,19-Mar-2021,202002890921883228711
11051,FRANKIE'S CATERING SERVICES,Single Proprietorship,12-Sep-2007,Platinum,Active,2020-02-14,14-Feb-2021,202002164001834616264
11052,KART PLAZA MANUFACTURING CORP.,Corporation,20-Feb-2007,Platinum,Active,2020-02-14,14-Feb-2021,202002634031544549058
11053,MMU ENTERPRISES & GENERAL MERCHANDISE,Single Proprietorship,25-Jan-2008,Platinum,Active,2020-02-14,28-Feb-2021,202002184031596607467
11054,MEDIFHERV LIFESCIENCE DIAGNOSTIC SUPPLIES,Single Proprietorship,20-Jul-2016,Platinum,Active,2020-02-14,14-Feb-2021,202002178097876463626
11055,COLI'S DIESEL SERVICE AND AUTO REPAIR SHOP,Single Proprietorship,17-Nov-2011,Platinum,Active,2020-02-14,14-Feb-2021,202002455191446509909
11056,YR BUILDERS AND SUPPLY,Single Proprietorship,03-Jan-2014,Platinum,Active,2020-02-14,14-Feb-2021,202002902301000839622
11057,"IWAVE, INC.",Corporation,17-Dec-2008,Platinum,Active,2020-02-14,14-Feb-2021,202002239131789697921
11058,"BESSANG PASS SECURITY AGENCY, INC.",Corporation,22-Oct-2002,Platinum,Active,2020-02-14,14-Feb-2021,2020021153222079215
11059,STRUKTURA TEKNIKA SERVICES COMPANY,Partnership,19-Aug-2003,Platinum,Active,2020-02-14,06-Apr-2021,202002178980483612
11060,ESM LEARNING ENTERPRISES,Single Proprietorship,23-Feb-2007,Platinum,Active,2020-02-14,25-Mar-2021,20200212858861344272
11061,NORWAY MACHINE SHOP & ENGINEERING SERVICES,Single Proprietorship,09-Jun-2005,Platinum,Active,2020-02-14,14-Feb-2021,20200275451552251110
11062,"REYNA'S THE HAVEN AND GARDENS FOOD CATERING SERVICES, INC.",Corporation,11-Feb-2020,Platinum,Active,2020-02-14,14-Feb-2021,202002210347262709138
11063,JGP AUTO RETAIL AND SUPPLY,Single Proprietorship,10-Jul-2015,Platinum,Active,2020-02-14,14-Feb-2021,202002141556366327549
11064,VG MULTI-PRODUCTS ENTERPRISES,Single Proprietorship,26-May-2010,Platinum,Active,2020-02-13,13-Feb-2021,202002337801058643899
11065,"CARACHEM PHARMACEUTICALS, INC.",Corporation,29-Sep-2004,Platinum,Active,2020-02-13,01-Mar-2021,2020025266220702860
11066,6RM CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,19-Mar-2010,Platinum,Active,2020-02-13,25-Mar-2021,202002329001545689864
11067,CHORDLINE ENTERPRISES,Single Proprietorship,08-Sep-2009,Platinum,Active,2020-02-13,18-Feb-2021,20200228500747802436
11068,ENVIROCARE MGT. PRECISION INC.,Corporation,13-Aug-2013,Platinum,Active,2020-02-13,26-Feb-2021,202002792842031543897
11069,TOP DEAL ENTERPRISE,Single Proprietorship,15-May-2009,Platinum,Active,2020-02-13,13-Feb-2021,20200226582174466314
11070,CALLAWAN FARMERS MULTIPURPOSE COOPERATIVE (CALFAMCO),Cooperative,11-Jun-2015,Platinum,Active,2020-02-13,19-Feb-2021,202002138334567024144
11071,RN GLASS AND ALUMINUM SUPPLY,Single Proprietorship,14-May-2012,Platinum,Active,2020-02-13,20-Feb-2021,202002528542052148245
11072,ZYRRONE CONSTRUCTION AND GENERAL MERCHANDISE,Single Proprietorship,04-Apr-2018,Platinum,Active,2020-02-13,13-Feb-2021,2020021063021676611589
11073,"SUMMIT FURNISHINGS, INCORPORATED",Corporation,10-Jan-2006,Platinum,Active,2020-02-13,13-Feb-2021,202002174531645377203
11074,POWER AGRO-PEST TRADING,Single Proprietorship,27-Jan-2011,Platinum,Active,2020-02-13,23-Feb-2021,202002379931846966808
11075,IRISE CONSTRUCTION AND TRADING CORPORATION,Corporation,19-Sep-2016,Platinum,Active,2020-02-13,13-Feb-2021,202002185554662677099
11076,"BRILLIANT GEM TECHNICAL SCHOOL, INC.",Corporation,22-Jun-2016,Platinum,Active,2020-02-13,13-Feb-2021,202002175057773620740
11077,VERJANDEL HOTEL INC.,Corporation,06-Feb-2017,Platinum,Active,2020-02-13,13-Feb-2021,2020021815861819240076
11078,AIDEN AND AYN CONSTRUCTION,Single Proprietorship,02-Jul-2019,Platinum,Active,2020-02-13,13-Feb-2021,20200235307124478802
11079,BAHAMAS MEATSHOP INC,Corporation,31-Jul-2014,Platinum,Active,2020-02-13,13-Feb-2021,2020021095561343898654
11080,"HANSEO PRECISION INDUSTRY CO., LTD.",Foreign Company Organization,09-Oct-2018,Platinum,Active,2020-02-13,13-Feb-2021,20200274000933816336
11081,WHITE PENGUIN COMMERCIAL,Single Proprietorship,01-Dec-2009,Platinum,Active,2020-02-13,13-Feb-2021,202002298681363668633
11082,LSM TRADING,Single Proprietorship,23-Jan-2014,Platinum,Active,2020-02-13,13-Feb-2021,202002917731771593170
11083,THE PHARMEDIC CORPORATION,Corporation,07-Mar-2002,Platinum,Active,2020-02-13,13-Feb-2021,2020025211209796183
11084,MR. RRGI ENTERPRISES,Single Proprietorship,14-Feb-2017,Platinum,Active,2020-02-13,18-Feb-2021,2020021799171998979661
11085,STAR TRADING AND GENERAL MERCHANDISE,Single Proprietorship,14-Jun-2017,Platinum,Active,2020-02-13,14-Feb-2021,2020021571221655816367
11086,KAPALONG GOVERNMENT OFFICIALS AND EMPLOYEES COOPERATIVE,Cooperative,14-Jan-2004,Platinum,Active,2020-02-13,19-Feb-2021,202002400231205259422
11087,THE VALUE SYSTEMS PHILS. INC.,Corporation,04-May-2001,Platinum,Active,2020-02-13,13-Feb-2021,2020021852101850760262
11088,JOHNCOR CONSTRUCTION SUPPLIES,Single Proprietorship,09-Feb-2009,Platinum,Active,2020-02-13,13-Feb-2021,20200224630191183179
11089,PITNEY GREENS,Single Proprietorship,15-Jan-2020,Platinum,Active,2020-02-13,13-Feb-2021,20200223751655065165
11090,EXAKT IT SERVICES INC.,Corporation,09-Dec-2002,Platinum,Active,2020-02-13,13-Feb-2021,20200216467429170437
11091,R GENERAL MERCHANDISE,Single Proprietorship,14-Oct-2014,Platinum,Active,2020-02-13,14-Feb-2021,202002116929645521892
11092,SPEED-UP AUTO ACCESSORIES INC.,Corporation,20-Jul-2017,Platinum,Active,2020-02-13,13-Feb-2021,20200215034158126175
11093,WHIMGEE ENTERPRISES,Single Proprietorship,13-Sep-2017,Platinum,Active,2020-02-13,13-Feb-2021,20200213997472121018
11094,VALUE ADDED FACILITY MANAGEMENT SERVICES INC.,Corporation,23-Jul-2019,Platinum,Active,2020-02-13,13-Feb-2021,202002312671043155579
11095,WISENHEIMER TRADING,Single Proprietorship,24-Aug-2016,Platinum,Active,2020-02-13,13-Feb-2021,2020021827021333428021
11096,NEW TANCHUAN LUMBER & HARDWARE,Single Proprietorship,14-Jan-2014,Platinum,Active,2020-02-13,13-Feb-2021,202002907712071608806
11097,SUMILIHON MULTIPURPOSE COOPERATIVE,Cooperative,15-Jul-2013,Platinum,Active,2020-02-13,13-Feb-2021,202002766711324331466
11098,MARIWEALTH TRADING,Single Proprietorship,21-Sep-2004,Platinum,Active,2020-02-13,07-Mar-2021,20200252091294671311
11099,TIOFILO CONSTRUCTION,Single Proprietorship,22-Jul-2019,Platinum,Active,2020-02-13,13-Feb-2021,202002314532079153093
11100,SAPPHIRE PHARMACEUTICAL CORP.,Corporation,18-Jul-2017,Platinum,Active,2020-02-13,26-Feb-2021,2020021506671226911495
11101,LA SUERTA'S GARDEN CATERING,Single Proprietorship,25-Jul-2017,Platinum,Active,2020-02-13,14-Feb-2021,202002149630113830796
11102,K PETROGOLD,Single Proprietorship,04-Mar-2016,Platinum,Active,2020-02-13,13-Feb-2021,202002164213313686572
11103,BLACER CONSTRUCTION CORP.,Corporation,28-May-2007,Platinum,Active,2020-02-13,13-Feb-2021,20200213888751415235
11104,T.G. OCAMPO CONSTRUCTION & SURVEYING SERVICES,Single Proprietorship,24-Jul-2007,Platinum,Active,2020-02-13,06-Mar-2021,20200215319405682464
11105,JESUS J ORMITA RICE MILL,Single Proprietorship,24-Jan-2020,Platinum,Active,2020-02-13,13-Feb-2021,202002904827332226
11106,CAPITAL MEDICAL SUPPLIES,Single Proprietorship,31-Jan-2020,Platinum,Active,2020-02-13,13-Feb-2021,2020022092481131505658
11107,GEOSPATIAL CONSULTANTS AND MAPPING PROFESSIONALS,Partnership,18-Nov-2019,Platinum,Active,2020-02-13,13-Feb-2021,2020029626925624864
11108,PALL ROCES CORPORATION,Corporation,31-Aug-2006,Platinum,Active,2020-02-13,13-Feb-2021,20200210987547511321
11109,D'TWINS ENTERPRISE,Single Proprietorship,16-Jul-2015,Platinum,Active,2020-02-13,13-Feb-2021,2020021422892001802979
11110,STAR ACE PROPERTIES,Single Proprietorship,30-Jan-2020,Platinum,Active,2020-02-13,13-Feb-2021,2020022090522129934500
11111,THELMA CATERING SERVICES,Single Proprietorship,28-Feb-2017,Platinum,Active,2020-02-13,13-Feb-2021,2020021768061505630913
11112,4MB CONSTRUCTION AND SUPPLY CORPORATION,Corporation,06-Jun-2017,Platinum,Active,2020-02-13,13-Feb-2021,202002158925816111407
11113,"NISSAN COMMONWEALTH, INC.",Corporation,27-Jul-2001,Platinum,Active,2020-02-13,13-Feb-2021,202002642972039529043
11114,SANSA CONSTRUCTION AND SUPPLY,Single Proprietorship,21-Sep-2015,Platinum,Active,2020-02-13,22-Feb-2021,202002149051492101174
11115,DIAMOND RESORT AND HOTEL,Single Proprietorship,24-Aug-2007,Platinum,Active,2020-02-13,13-Feb-2021,202002160731992716325
11116,MONTE RICHI BEACH RESORT,Single Proprietorship,26-Aug-2015,Platinum,Active,2020-02-13,13-Feb-2021,2020021463751670341234
11117,"PPIC HOMELAND BUILDERS CENTER, INC",Corporation,21-Mar-2018,Platinum,Active,2020-02-13,13-Feb-2021,2020021083351305216644
11118,"AGRA GAS INDUSTRIAL COMPANY, INC.",Corporation,15-Jul-2016,Platinum,Active,2020-02-13,13-Feb-2021,2020021773771655898671
11119,G.M. PAJARILLAGA CONSTRUCTION & SUPPLY,Single Proprietorship,14-Jun-2007,Platinum,Active,2020-02-13,13-Feb-2021,20200214231947467149
11120,BOTEY CONSTRUCTION,Single Proprietorship,01-Dec-2011,Platinum,Active,2020-02-13,13-Feb-2021,20200245829782358806
11121,SIMSUTRADING,Single Proprietorship,27-Apr-2018,Platinum,Active,2020-02-13,13-Feb-2021,2020021021171130090264
11122,EMI IND'L. CORP.,Corporation,20-Jul-2007,Platinum,Active,2020-02-13,27-Feb-2021,202002152391447586606
11123,ECHALICO CONSUMER GOODS TRADING,Single Proprietorship,15-Jul-2019,Platinum,Active,2020-02-13,13-Feb-2021,202002330631636855921
11124,JIDCA BUILDERS,Single Proprietorship,04-Mar-2016,Platinum,Active,2020-02-13,13-Feb-2021,2020021643051353078139
11125,LJR VENTURES,Single Proprietorship,28-Oct-2008,Platinum,Active,2020-02-13,15-Feb-2021,2020022317430402162
11126,EMQ DESIGN & CONSTRUCTION,Single Proprietorship,28-Jun-2006,Platinum,Active,2020-02-13,13-Feb-2021,20200210477687936569
11127,INTERBUILD CONSTRUCTION,Single Proprietorship,15-Sep-2006,Platinum,Active,2020-02-13,13-Feb-2021,2020021116090507250
11128,BALINTUGAN CONSTRUCTION,Single Proprietorship,08-Feb-2011,Platinum,Active,2020-02-13,26-Feb-2021,202002384031382558499
11129,RC TOLLO SURVEYING SERVICES,Single Proprietorship,19-May-2005,Platinum,Active,2020-02-13,19-Feb-2021,2020027382948072099
11130,RC TOLLO CONSTRUCTION INC.,Corporation,16-Nov-2005,Platinum,Active,2020-02-13,20-Feb-2021,202002120072132418665
11131,MARIE AGRICULTURE PRODUCT,Single Proprietorship,06-Jul-2016,Platinum,Active,2020-02-13,12-Mar-2021,202002176148663778837
11132,TEXT AND IMAGES PUBLICATION SERVICES,Single Proprietorship,14-Mar-2011,Platinum,Active,2020-02-13,13-Feb-2021,20200239449342969658
11133,FIELD AND OUTDOOR EXPLORE TRAVEL SERVICES,Single Proprietorship,07-Jan-2013,Platinum,Active,2020-02-13,13-Feb-2021,202002638571515457540
11134,POWERLIFT ELEVATOR & ESCALATOR CORP.,Corporation,03-Jan-2007,Platinum,Active,2020-02-13,03-Mar-2021,202002120931089395360
11135,"ASYA MEDIKA, INC.",Corporation,09-Jun-2009,Platinum,Active,2020-02-13,14-Feb-2021,20200227051423092728
11136,JMD CONSTRUCTION SERVICES INC.,Corporation,20-Dec-2018,Platinum,Active,2020-02-13,01-Apr-2021,20200262102517607270
11137,NISSAN DAVAO (DAVAO UNICAR CORPORATION),Corporation,13-Oct-2008,Platinum,Active,2020-02-13,26-Feb-2021,202002228671068990364
11138,MEDEXCEL DISTRIBUTIONS INC.,Corporation,08-Mar-2018,Platinum,Active,2020-02-13,13-Feb-2021,2020021106551499056497
11139,CSV ENTERPRISES,Single Proprietorship,27-May-2014,Platinum,Active,2020-02-13,13-Feb-2021,202002103077953812579
11140,ZEB TRADING,Single Proprietorship,02-Apr-2018,Platinum,Active,2020-02-13,13-Feb-2021,2020021067411059764816
11141,NUBD WATER TREATMENT TECHNOLOGY AND SERVICES,Single Proprietorship,08-Aug-2013,Platinum,Active,2020-02-13,13-Feb-2021,20200279084323012435
11142,JTV INDUSTRIAL SUPPLY,Single Proprietorship,28-May-2019,Platinum,Active,2020-02-13,13-Feb-2021,202002408691464822705
11143,BOHOL HENANN RESORT INC.,Corporation,03-Sep-2015,Platinum,Active,2020-02-13,13-Feb-2021,202002147062393896579
11144,739 BUILDERS,Single Proprietorship,09-May-2007,Platinum,Active,2020-02-13,09-Mar-2021,202002136551157306542
11145,AURORA F. SUMULONG EATERY,Single Proprietorship,26-Jul-2010,Platinum,Active,2020-02-13,18-Feb-2021,202002347921972760003
11146,PANPHARMA HEALTHCARE AND PHARMACEUTICALS INC.,Corporation,01-Oct-2003,Platinum,Active,2020-02-13,23-Feb-2021,202002199281326565704
11147,FERJONMAC MEDICAL SUPPLIES AND EQUIPMENT,Single Proprietorship,15-Oct-2007,Platinum,Active,2020-02-13,13-Feb-2021,202002170121972030098
11148,L-KA CIVIL ENGINEERING CONSTRUCTION,Single Proprietorship,20-Dec-2019,Platinum,Active,2020-02-13,13-Feb-2021,20200246101383763341
11149,GOLD WINGS AVIATION CORP,Corporation,05-Jun-2013,Platinum,Active,2020-02-13,15-Feb-2021,20200273472555149085
11150,M.C. PEN ENTERPRISES & CONSTRUCTION,Single Proprietorship,23-Jan-2005,Platinum,Active,2020-02-13,21-Feb-2021,2020026141640774174
11151,"JMCWELLS ENGINEERING,CONSTRUCTION AND DEVELOPMENT",Single Proprietorship,19-Jan-2018,Platinum,Active,2020-02-13,20-Feb-2021,2020021190121668354683
11152,ED RANCH,Single Proprietorship,30-Jan-2012,Platinum,Active,2020-02-13,13-Feb-2021,20200247702784559362
11153,GOLDWORK BUILDERS,Single Proprietorship,18-Nov-2016,Platinum,Active,2020-02-13,29-Mar-2021,2020021931581860046808
11154,H. A. DADIVAS JR. DESIGN AND CONSTRUCTION,Single Proprietorship,19-Apr-2017,Platinum,Active,2020-02-13,13-Feb-2021,2020021668571250072054
11155,3331 TRADING,Single Proprietorship,07-Aug-2013,Platinum,Active,2020-02-13,13-Feb-2021,20200278890963273765
11156,BERA CONSTRUCTION,Single Proprietorship,30-Jan-2020,Platinum,Active,2020-02-13,13-Feb-2021,2020022091101203333656
11157,HYDRUS INC.,Corporation,09-Feb-2015,Platinum,Active,2020-02-13,13-Feb-2021,202002126222281178201
11158,JIMMY'S MILITARY CAPS AND GENERAL MERCHANDISE,Single Proprietorship,03-Dec-2008,Platinum,Active,2020-02-13,13-Feb-2021,202002237141806381924
11159,APO ALERT MARKETING,Single Proprietorship,10-Apr-2015,Platinum,Active,2020-02-13,14-Mar-2021,2020021326231563108941
11160,ENHANCED ELECTRONICS AND COMMUNICATIONS SERVICES INC.,Corporation,29-Nov-2001,Platinum,Active,2020-02-13,15-Feb-2021,2020022721748490224
11161,PROVERBS WATER SYSTEMS SUPPLY AND SERVICES,Single Proprietorship,08-Jan-2016,Platinum,Active,2020-02-13,13-Feb-2021,202002158047207010403
11162,PISHA MARKETING,Single Proprietorship,01-Mar-2013,Platinum,Active,2020-02-13,13-Feb-2021,202002671462053091078
11163,KOSMOS TECHNOMOBILE INC.,Corporation,25-Feb-2017,Platinum,Active,2020-02-13,06-Mar-2021,2020021775561866867474
11164,"CDH BUILDERS, INC.",Corporation,16-Oct-2014,Platinum,Active,2020-02-13,14-Feb-2021,202002117355734617106
11165,R.G. SIMBILLO TECHNOLOGIES INTERNATIONAL CORP.,Corporation,19-Apr-2013,Platinum,Active,2020-02-13,13-Feb-2021,20200270251795286853
11166,EMINENT BUILDERS INC,Corporation,28-Aug-2018,Platinum,Active,2020-02-13,13-Feb-2021,202002819121855507601
11167,JLE HARDWARE AND CONSTRUCTION SUPPLY,Single Proprietorship,05-Sep-2017,Platinum,Active,2020-02-13,13-Feb-2021,20200214215617266848
11168,RHR CONSTRUCTION,Single Proprietorship,04-Apr-2005,Platinum,Active,2020-02-13,13-Feb-2021,2020027023102410173
11169,G.G. MATEO CONSTRUCTION,Single Proprietorship,10-Jan-2008,Platinum,Active,2020-02-13,13-Feb-2021,20200218164823352390
11170,JCE-D8 ENTERPRISES,Single Proprietorship,23-Jul-2013,Platinum,Active,2020-02-13,13-Feb-2021,20200277315286873623
11171,LOWE INC.,Corporation,08-Jun-2011,Platinum,Active,2020-02-13,13-Feb-2021,202002142293455812516
11172,LBJ CONSTRUCTION,Single Proprietorship,26-Jan-2017,Platinum,Active,2020-02-13,13-Feb-2021,2020021844812046639830
11173,RXTECH SOLUTIONS,Single Proprietorship,13-Apr-2016,Platinum,Active,2020-02-13,13-Feb-2021,2020021685082138590022
11174,"ACXESSPOINT IT SOLUTIONS, INC.",Corporation,13-Feb-2015,Platinum,Active,2020-02-13,01-Mar-2021,2020021268161597429999
11175,"CALIXTA, INC.",Corporation,09-May-2019,Platinum,Active,2020-02-13,13-Feb-2021,20200243268851082283
11176,CENTRAL WEST MARKETING,Single Proprietorship,13-Aug-2012,Platinum,Active,2020-02-13,14-Mar-2021,202002574051017350848
11177,ARBAT TRADING,Single Proprietorship,02-Sep-2011,Platinum,Active,2020-02-13,13-Feb-2021,20200243697631369364
11178,FELDSPAR FLINT CONSTRUCTION AND TRADING,Single Proprietorship,25-May-2018,Platinum,Active,2020-02-13,13-Feb-2021,202002977851545898947
11179,"POWER PLATES DEVELOPMENT CONCEPTS, INC.",Corporation,17-Dec-2004,Platinum,Active,2020-02-13,13-Feb-2021,20200259221949169301
11180,ARMAMENTS UNLIMITED INC.,Corporation,02-Feb-2007,Platinum,Active,2020-02-13,14-Feb-2021,202002124811174962635
11181,GOLD WINGS AVIATION,Single Proprietorship,09-Jan-2002,Platinum,Active,2020-02-13,15-Feb-2021,20200232272428679
11182,JOSHUA & CALEB GENERAL MERCHANDISE,Single Proprietorship,23-Jul-2007,Platinum,Active,2020-02-13,13-Feb-2021,20200215313829475898
11183,"DANIEL MONICA BERNAL, INCORPORATED DOING BUSINESS UNDER THENAME AND STYLE OF STAR MONICA HOTEL RESORT AND RESTAURANT",Corporation,11-Mar-2015,Platinum,Active,2020-02-13,13-Feb-2021,202002129684447052585
11184,HAUER TRADING,Single Proprietorship,15-Nov-2018,Platinum,Active,2020-02-13,13-Feb-2021,202002675281234105374
11185,CATARMAN BUILDERS SUPPLY,Single Proprietorship,11-Jan-2018,Platinum,Active,2020-02-13,13-Feb-2021,202002120618648892707
11186,BICOL FOOD DELIGHTS CATERING SERVICES,Single Proprietorship,08-Mar-2010,Platinum,Active,2020-02-13,13-Feb-2021,20200232623492552212
11187,"K.S.D. MERCHANDISING CORPORATION DOING BUSINESS UNDER THENAME/S AND STYLES/S OF LAOAG NEW INDIA DEPARTMENT STORE,FAIR PRICE SHOPPING CENTER, FAIR PRICE SHOPPING CENTER II",Corporation,01-Oct-2007,Platinum,Active,2020-02-13,14-Mar-2021,20200216751417912323
11188,PRINCE MOTOR CORPORATION,Corporation,27-Jul-2001,Platinum,Active,2020-02-13,13-Feb-2021,20200264295847034772
11189,EXPONENT CONTROLS AND ELECTRICAL CORPORATION,Corporation,12-Jan-2006,Platinum,Active,2020-02-13,13-Feb-2021,202002914947536440
11190,VINHAR CONSTRUCTION & MARKETING,Single Proprietorship,12-Aug-2003,Platinum,Active,2020-02-13,13-Feb-2021,20200217692036016684
11191,ALLIANCE AUTO & TRUCK REBUILDERS INC.,Corporation,21-Jun-2013,Platinum,Active,2020-02-13,16-Feb-2021,202002746381423241113
11192,EYRE PHARMA ENTERPRISES,Single Proprietorship,01-Oct-2010,Platinum,Active,2020-02-13,24-Feb-2021,202002361252070422638
11193,RDEN CONSTRUCTION & SUPPLY,Single Proprietorship,06-May-2009,Platinum,Active,2020-02-13,20-Feb-2021,20200226420877427002
11194,LJCA CONSTRUCTION,Single Proprietorship,16-Oct-2019,Platinum,Deactivated,2020-02-13,13-Feb-2021,20200215098598659282
11195,PROCOLORS,Single Proprietorship,05-Nov-2007,Platinum,Active,2020-02-13,13-Feb-2021,2020021731399600508
11196,PROTEGO GLOBAL RESOURCES CORPORATION,Corporation,23-Jul-2018,Platinum,Active,2020-02-13,13-Feb-2021,20200237666378704280
