,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
571,DAVAO TOYOZU INC,Corporation,01-Jun-2009,Platinum,Active,16-Aug-2019,16-Aug-2020,202008269201488951060
572,HEAL J TRADING,Single Proprietorship,19-Aug-2019,Platinum,Active,29-Nov-2019,29-Nov-2020,20200426831289746846
573,CIBARON FIBER CORPORATION,Corporation,26-May-2009,Platinum,Active,18-Nov-2019,18-Nov-2020,202002267561097538827
574,DE CASTRO ENTERPRISES,Single Proprietorship,22-May-2009,Platinum,Active,23-Aug-2019,23-Aug-2020,202008267181353357293
575,BUNGAMATAHARI CONSTRUCTION,Single Proprietorship,19-Aug-2019,Platinum,Active,20-Sep-2019,20-Sep-2020,2020022671560486881
576,ALGELA GENERAL MERCHANDISE,Single Proprietorship,22-May-2009,Platinum,Active,07-Aug-2019,21-Sep-2020,202008267061817624985
577,NOBLE BUILT CONSTRUCTION & DEVELOPMENT CORP.,Corporation,20-May-2009,Platinum,Active,19-Aug-2019,19-Aug-2020,20200726674213148343
578,"METACNS CO., LTD.",Foreign Company Organization,19-Aug-2019,Platinum,Active,20-Sep-2019,20-Sep-2020,20200226667531146485
579,PHILTYRES CORPORATION,Corporation,18-May-2009,Platinum,Active,08-Nov-2019,08-Nov-2020,202002265961691653224
580,JOLAC'S CONSTRUCTION,Single Proprietorship,15-May-2009,Platinum,Active,24-Sep-2019,24-Sep-2020,20200326594579719865
581,"TOBESOFT CO., LTD.",Foreign Company Organization,19-Aug-2019,Platinum,Active,20-Sep-2019,20-Sep-2020,202002265491094011221
582,MAQUESERG CONSTRUCTION & GENERAL MERCHANDISE,Single Proprietorship,05-May-2009,Platinum,Active,20-Sep-2019,20-Sep-2020,202005263661269373884
583,GG CONSTRUCTION SUPPLY AND GENERAL MERCHANDISE,Single Proprietorship,22-Aug-2019,Platinum,Active,14-Nov-2019,14-Nov-2020,202008261871992472508
584,R.A MENDIOLA CONSTRUCTION & DEVELOPER,Single Proprietorship,20-Apr-2009,Platinum,Active,15-Nov-2019,22-Nov-2020,20200226102318467140
585,MP PASTOR CONSTRUCTION SERVICES,Single Proprietorship,22-Aug-2019,Platinum,Active,06-Dec-2019,06-Dec-2020,202002260701298002312
586,ALEC CONSTRUCTION AND TRADING,Single Proprietorship,22-Aug-2019,Platinum,Active,24-Sep-2019,24-Sep-2020,20200726047614159222
587,ROBEN RUNAS CONSTRUCTION,Single Proprietorship,15-Apr-2009,Platinum,Active,04-Oct-2019,04-Oct-2020,202002260301633564194
588,TINAPAYAN FESTIVAL BAKESHOPPE,Single Proprietorship,03-Apr-2009,Platinum,Active,19-Sep-2019,24-Sep-2020,2020022588821849376
589,"AMGAT WELLS & PUMPS, INC.",Corporation,03-Apr-2009,Platinum,Active,25-Oct-2019,25-Oct-2020,20200225884408472143
590,PRO-GROW AGRICULTURAL SUPPLIES TRADING,Single Proprietorship,22-Aug-2019,Platinum,Active,24-Jan-2020,24-Jan-2021,202002258691005770806
591,MEGACONSTRUCT GROUP INC.,Corporation,19-Aug-2009,Platinum,Active,24-Jan-2020,24-Jan-2021,20200628226856984886
592,TACTICS SOG INDUSTRIES INC,Corporation,18-Aug-2009,Platinum,Active,08-Jan-2020,08-Jan-2021,20200228210724022910
593,"COSTALES AGRICULTURAL AND SKILLS DEVELOPMENT INSTITUTE, INC.",Corporation,13-Aug-2019,Platinum,Active,27-Aug-2019,27-Aug-2020,20200328161771115391
594,TEN O FIVE PRODUCTIONS INC.,Corporation,14-Aug-2009,Platinum,Active,24-Jan-2020,24-Jan-2021,202002281521605720739
595,MARIANO M. MACLANG CONSTRUCTION AND DEVELOPMENT,Single Proprietorship,14-Aug-2009,Platinum,Active,04-Oct-2019,12-Oct-2020,202002281421052001786
596,VENEERING MASTER WOODPHIL CORP.,Corporation,13-Aug-2019,Platinum,Active,16-Dec-2019,16-Dec-2020,202002280171039352724
597,GEMWEALTH CONSTRUCTION AND TRADING CORPORATION,Corporation,13-Aug-2019,Platinum,Active,27-Sep-2019,27-Sep-2020,20200227943575823435
598,ROCKWELL BUILDERS,Single Proprietorship,13-Aug-2019,Platinum,Active,27-Aug-2019,27-Aug-2020,202002278912128498864
599,D' ISLANDS GASOLINE STATION,Single Proprietorship,16-Jul-2009,Platinum,Active,15-Nov-2019,16-Nov-2020,202008277111838059519
600,NEOMED MARKETING,Single Proprietorship,16-Jul-2009,Platinum,Active,17-Jan-2020,17-Jan-2021,20200327709264209388
601,CLEB CONSTRUCTION,Single Proprietorship,14-Aug-2019,Platinum,Active,18-Dec-2019,18-Dec-2020,202006276141191199072
602,TRI-JOHN TRADING & CONSTRUCTION,Single Proprietorship,01-Jul-2009,Platinum,Active,13-Nov-2019,16-Nov-2020,202002274531121963064
603,UM MEDICAL & MULTITEST DIAGNOSTIC CENTER,Corporation,30-Jun-2009,Platinum,Active,17-Dec-2019,17-Dec-2020,202003274111976850309
604,LANCON CONSTRUCTION SERVICES,Single Proprietorship,15-Aug-2019,Platinum,Active,29-Aug-2019,29-Aug-2020,202008273431380293186
605,"SPARTAN SECURITY AGENCY, INC.",Corporation,17-Jun-2009,Platinum,Active,26-Sep-2019,26-Sep-2020,202002271841726928810
606,DOMINION INTERTRADE CORP.,Corporation,16-Jun-2009,Platinum,Active,11-Dec-2019,11-Dec-2020,20200727170842332926
607,GOLDEN CROWN BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,08-Jun-2009,Platinum,Active,18-Dec-2019,18-Dec-2020,20200227031326542912
608,SHERFELIAS CONSTRUCTION,Single Proprietorship,16-Aug-2019,Platinum,Active,10-Oct-2019,10-Oct-2020,2020022701437949381
609,SUPPLIMAXX OFFICE SUPPLIES AND EQUIPMENT TRADING,Single Proprietorship,19-Aug-2019,Platinum,Active,03-Sep-2019,03-Sep-2020,20200426955161046113
610,LOCK-N-METAL STITCH CORPORATION,Corporation,02-Jun-2009,Platinum,Active,17-Oct-2019,10-Nov-2020,202007269341967529525
611,JODIN SKILLS SPECIALISTS INC.,Corporation,07-Aug-2019,Platinum,Active,04-Oct-2019,04-Oct-2020,202002289852118636624
612,PRIME GIGABUILD CONSTRUCTION CORP.(FORMERLY RON DANIELLCONSTRUCTION CORPORATION),Corporation,20-Mar-2003,Platinum,Active,16-Dec-2019,16-Dec-2020,2020022896231250082
613,COLBY CONSTRUCTION,Single Proprietorship,09-Oct-2009,Platinum,Active,26-Nov-2019,03-Dec-2020,20200828938661182426
614,ARJAY TRADING,Single Proprietorship,07-Aug-2019,Platinum,Active,23-Dec-2019,23-Dec-2020,20200728927557651829
615,KMD BUILDERS & CONSTRUCTION SUPPLY,Single Proprietorship,05-Oct-2009,Platinum,Active,13-Aug-2019,13-Oct-2020,20200528864200563385
616,"RESOURCES FOR THE BLIND, INC.",Corporation,02-Oct-2009,Platinum,Active,04-Dec-2019,04-Dec-2020,20200228834344787477
617,TELKOMSERV CORPORATION,Corporation,01-Oct-2009,Platinum,Active,27-Jan-2020,08-Feb-2021,202002287922105408783
618,REFTEC INDUSTRIAL SUPPLY AND SERVICES INC.,Corporation,30-Sep-2009,Platinum,Active,16-Dec-2019,10-Jan-2021,202007287841079142961
619,NESSEN GENERAL MERCHANDISE,Single Proprietorship,08-Aug-2019,Platinum,Active,28-Aug-2019,28-Aug-2020,202007287411637594655
620,D&R MICROMED SUPPLY INC.,Corporation,05-Sep-2007,Platinum,Active,17-Oct-2019,07-Nov-2020,202002286781609258848
621,"WEBFOCUS SOLUTIONS, INC.",Corporation,14-Jun-2002,Platinum,Active,21-Jan-2020,21-Jan-2021,20200228670512291376
622,VICOREX MED TRADING,Single Proprietorship,15-Sep-2009,Platinum,Active,21-Nov-2019,21-Nov-2020,202002286061499330279
623,HALLMARK MAX TRADE CORP.,Corporation,08-Aug-2019,Platinum,Active,25-Sep-2019,25-Sep-2020,20200228581348529703
624,JAMR BUILDERS AND ENTERPRISES,Single Proprietorship,08-Aug-2019,Platinum,Active,10-Sep-2019,10-Sep-2020,202002285631211456863
625,ARIZONA INTEGRATED TECHNOLOGY INC.,Corporation,11-Sep-2009,Platinum,Active,19-Aug-2019,19-Aug-2020,20200828558557708491
626,LEXTYNE INTERNATIONAL TRADE LINK CORP.,Corporation,09-Aug-2019,Platinum,Active,17-Sep-2019,17-Sep-2020,20200828421500527179
627,BLUE BULLET PRODUCTION AND AGENCY INC.,Corporation,09-Aug-2019,Platinum,Active,14-Jan-2020,14-Jan-2021,20200728397330069170
628,PAN AQUARIUS CONSTRUCTION AND DEVELOPMENT CORP.,Corporation,28-Aug-2009,Platinum,Active,14-Oct-2019,16-Nov-2020,202002283662058266997
629,"VERA EQUINOX TECHNOLOGIES, INC.",Corporation,24-Jul-2003,Platinum,Active,30-Oct-2019,30-Oct-2020,202002283471766033686
630,MJL ENTERPRISES,Single Proprietorship,13-Aug-2019,Platinum,Active,12-Sep-2019,12-Sep-2020,202002283011245000334
631,GALACTIC ENGINEERING BUILDERS,Single Proprietorship,15-Dec-2009,Platinum,Active,30-Aug-2019,30-Aug-2020,20200730096243277485
632,NEW ALLIED GENERAL REPAIR SHOP & TRADING (FORMERLY NEWALLIED GENERAL REPAIR SHOP),Single Proprietorship,14-Dec-2009,Platinum,Active,24-Jan-2020,24-Jan-2021,20200230076856274370
633,JJDM PLUMBING AND EXCAVATION SERVICES,Single Proprietorship,01-Aug-2019,Platinum,Active,19-Sep-2019,19-Sep-2020,202002300421839704873
634,INNOVATIVE FINDS CORPORATION,Corporation,23-Nov-2009,Platinum,Active,14-Aug-2019,16-Aug-2020,202008297561863729046
635,P. T. PINDAD (PERSERO),Foreign Company Organization,05-Aug-2019,Platinum,Active,27-Aug-2019,27-Aug-2020,20200629623459308753
636,SENSATION SOUNDS AND LIGHTS,Single Proprietorship,05-Aug-2019,Platinum,Active,28-Aug-2019,28-Aug-2020,202003295691649149539
637,J & J TOOLS AND GEN. MDSE.,Single Proprietorship,10-Nov-2009,Platinum,Active,20-Aug-2019,20-Aug-2020,202008295301468931375
638,COALESCE SALES INC,Corporation,05-Aug-2019,Platinum,Active,04-Sep-2019,04-Sep-2020,202002294761430306105
639,"PHOENIX PHARMACEUTICAL, INC.",Corporation,16-Nov-2005,Platinum,Active,04-Sep-2019,04-Sep-2020,202002294241870004926
640,"MICROVAN, INC.",Corporation,04-Nov-2009,Platinum,Active,05-Dec-2019,06-Dec-2020,20200229406925129871
641,"BJ MERCANTILE, INC.",Corporation,04-Nov-2009,Platinum,Active,18-Dec-2019,27-Dec-2020,202002293961083950829
642,"MDS CALL SOLUTIONS, INC. (MDSCSI)",Corporation,06-Aug-2019,Platinum,Active,04-Oct-2019,04-Oct-2020,20200229303549887305
643,RICH LLOYD CONSTRUCTION,Single Proprietorship,27-Oct-2009,Platinum,Active,10-Jan-2020,10-Jan-2021,202002292341016607004
644,DSG CONSTRUCTION INC.,Corporation,22-Oct-2009,Platinum,Active,16-Aug-2019,16-Aug-2020,202002291751760510279
645,AL GHAMDY BUILDERS,Single Proprietorship,06-Aug-2019,Platinum,Active,03-Oct-2019,03-Oct-2020,20200629163456164770
646,SOILTECH ARVAZA CORPORATION,Corporation,21-Oct-2009,Platinum,Active,25-Oct-2019,25-Oct-2020,202002291481465437583
647,WAYSLINE TRADERS,Single Proprietorship,19-Oct-2009,Platinum,Active,27-Nov-2019,07-Dec-2020,202003291101841486059
648,NJNY CONSTRUCTION & SUPPLY,Single Proprietorship,19-Oct-2009,Platinum,Active,21-Jan-2020,24-Jan-2021,202006291021722176094
649,FULLEROS BOTOX BUILDERS AND DESIGN,Single Proprietorship,15-Oct-2009,Platinum,Active,05-Aug-2019,14-Sep-2020,20200529070331392962
650,MEDIWALK CORP.,Corporation,07-Aug-2019,Platinum,Active,14-Oct-2019,14-Oct-2020,20200629033683147165
651,FIXYMIKE CONSTRUCTION SUPPLY AND INSTALLATION SERVICES,Single Proprietorship,24-Jul-2019,Platinum,Active,30-Oct-2019,30-Oct-2020,202002312461248076446
652,AROLUCK GENERAL MERCHANDISING,Single Proprietorship,24-Jul-2019,Platinum,Active,19-Aug-2019,19-Aug-2020,202008311681995432604
653,ARLUCK TRADING,Single Proprietorship,24-Jul-2019,Platinum,Active,19-Aug-2019,19-Aug-2020,20200831166205984973
654,AR SQUARE TRADING AND CONSTRUCTION,Single Proprietorship,24-Jul-2019,Platinum,Active,19-Aug-2019,19-Aug-2020,20200831162915148443
655,SENOR CONSTRUCTION,Single Proprietorship,24-Jul-2019,Platinum,Active,28-Aug-2019,28-Aug-2020,20200331125212704634
656,SAFE-AXS INC,Corporation,25-Jul-2019,Platinum,Active,15-Oct-2019,15-Oct-2020,20200631015309119801
657,"ALDO SERVICE CENTER, INC.",Corporation,29-Jul-2019,Platinum,Active,30-Aug-2019,30-Aug-2020,20200230672240603588
658,JHM CONSTRUCTION SUPPLIES TRADING,Single Proprietorship,30-Jul-2019,Platinum,Active,23-Jan-2020,23-Jan-2021,20200230651145546932
659,"UNISYS PHILIPPINES LIMITED, L.L.C.",Corporation,05-Sep-2003,Platinum,Active,02-Oct-2019,15-Nov-2020,202004305091827334942
660,TRENCHANT TRADING,Single Proprietorship,10-Mar-2005,Platinum,Active,17-Oct-2019,27-Nov-2020,202006304701382677881
661,SURGICOM TRADING CORP.,Corporation,19-Jan-2010,Platinum,Active,16-Dec-2019,20-Dec-2020,202006304451614450334
662,"OLTEN INSTRUMENTS PHILS., CORP.",Corporation,18-Nov-2008,Platinum,Active,16-Dec-2019,20-Dec-2020,202006304322106928987
663,SY CONSTRUCTION,Single Proprietorship,13-Jan-2010,Platinum,Active,10-Jan-2020,10-Jan-2021,20200730348810756054
664,E.C.V. CONSTRUCTION,Single Proprietorship,31-Jul-2019,Platinum,Active,04-Oct-2019,04-Oct-2020,2020023033384774166
665,QDC CONSTRUCTION AND SUPPLY,Single Proprietorship,12-Jan-2010,Platinum,Active,20-Dec-2019,20-Dec-2020,20200230311838252687
666,BFC WINES AND GENRAL MERCHANDISE,Single Proprietorship,01-Aug-2019,Platinum,Active,09-Dec-2019,09-Dec-2020,202007302681962366614
667,DUMLAO ELECTRICAL INSTALLATION REPAIR & REWINDING SHOP &ELECTRICAL SUPPLIES,Single Proprietorship,06-Jan-2010,Platinum,Active,14-Nov-2019,14-Nov-2020,202002302441467822992
668,EDCELCON CONSTRUCTION INC.,Corporation,01-Aug-2019,Platinum,Active,09-Sep-2019,09-Sep-2020,202008301471636330429
669,MEGA-WEALTH GENERAL MERCHANDISE,Single Proprietorship,16-Dec-2009,Platinum,Active,23-Aug-2019,23-Aug-2020,20200830134586110651
670,ECM TECHNOLOGIES (PTY) LTD,Foreign Company Organization,01-Aug-2019,Platinum,Active,24-Sep-2019,24-Sep-2020,202002301171074590045
671,JAMA GENERAL MERCHANDISE,Single Proprietorship,05-Apr-2010,Platinum,Active,27-Nov-2019,27-Nov-2020,20200333128851385190
672,IMPEX ADVANCED SOLUTIONS INC.,Corporation,12-Jul-2019,Platinum,Active,23-Dec-2019,23-Dec-2020,202002331021663508520
673,"GENCARS BATANGAS, INC. - ISUZU BATANGAS",Corporation,21-Jun-2006,Platinum,Active,09-Sep-2019,09-Sep-2020,202007328451479823889
674,SCIGATE TECHNOLOGY CORP.,Corporation,08-Mar-2010,Platinum,Active,15-Oct-2019,25-Oct-2020,20200232645472543939
675,MERVIN'S FURNITURE SHOP,Single Proprietorship,03-Mar-2010,Platinum,Active,24-Sep-2019,24-Sep-2020,202007325071281372571
676,YBALAI BUILDERS,Single Proprietorship,17-Jul-2019,Platinum,Active,23-Oct-2019,23-Oct-2020,20200732432779034575
677,MULTI-LINE ENTERPRISES,Single Proprietorship,23-Feb-2010,Platinum,Active,30-Oct-2019,30-Oct-2020,202008323201638111372
678,OCCIDENTAL ENTERPRISES,Single Proprietorship,22-Feb-2010,Platinum,Active,15-Nov-2019,15-Nov-2020,20200232272464839307
679,LKST CONSTRUCTION AND SUPPLY,Single Proprietorship,18-Jul-2019,Platinum,Active,16-Sep-2019,16-Sep-2020,20200232082720796570
680,"HOTEL KIMBERLY, INC.",Corporation,12-Feb-2010,Platinum,Active,11-Sep-2019,11-Sep-2020,2020063205327698757
681,CKDIAZ GENERAL MERCHANDISE,Single Proprietorship,10-Feb-2010,Platinum,Active,14-Oct-2019,14-Oct-2020,202006319581083501623
682,ONICARE PHARMA TRADING & GENERAL MERCHANDISE,Single Proprietorship,10-Feb-2010,Platinum,Active,24-Jan-2020,25-Jan-2021,20200631952245386856
683,IDAP CONSTRUCTION & SUPPLY,Single Proprietorship,09-Feb-2010,Platinum,Active,14-Oct-2019,14-Oct-2020,20200731922281837610
684,PUREFEEDS CORPORATION,Corporation,08-Feb-2010,Platinum,Active,17-Sep-2019,17-Sep-2020,20200731882704401387
685,MARISTELA'S CATERING SERVICES,Single Proprietorship,04-Feb-2010,Platinum,Active,03-Oct-2019,03-Oct-2020,202003318351287659028
686,MACH UNION LABORATORIES INC.,Corporation,04-Feb-2010,Platinum,Active,06-Sep-2019,06-Sep-2020,202005318331551257566
687,JLRM I.T. SERVICES,Single Proprietorship,22-Jul-2019,Platinum,Active,13-Nov-2019,13-Nov-2020,202002316281467998294
688,SANI KLEEN LAUNDRY CORPORATION,Corporation,22-Jul-2019,Platinum,Active,20-Aug-2019,20-Aug-2020,20200831619644507490
689,EM DESIGN. CONSTRUCTION AND GENERAL MERCHANDISE,Single Proprietorship,23-Jul-2019,Platinum,Active,23-Sep-2019,23-Sep-2020,202006313881792853262
690,XD DEVELOPERS,Single Proprietorship,23-Jul-2019,Platinum,Active,10-Sep-2019,10-Sep-2020,202008312611047965478
691,KONEK-IT NETWORK TECHNOLOGIES INC.,Corporation,02-Aug-2010,Platinum,Active,29-Oct-2019,08-Nov-2020,202007349591022936342
692,LARRY BOY MARKETING & GENERAL MERCHANDISE,Single Proprietorship,02-Aug-2010,Platinum,Active,07-Oct-2019,10-Oct-2020,202006349331455158992
693,MALACBALAC DEVELOPMENT AND CONSTRUCTION SUPPLY CORP,Corporation,04-Jul-2019,Platinum,Active,16-Aug-2019,16-Aug-2020,202006348401856815909
694,SUNNYMEDE LAND CORPORATION,Corporation,28-Jul-2010,Platinum,Active,03-Oct-2019,03-Oct-2020,202002348201838917208
695,GLOBALAIRE TECHNOLOGY CORPORATION,Corporation,23-Jul-2010,Platinum,Active,16-Aug-2019,30-Aug-2020,20200234738489889509
696,SIBUGAY INTERNATIONAL HOTEL INC.,Corporation,11-Apr-2006,Platinum,Active,19-Jul-2019,23-Aug-2020,20200834712888001288
697,7JMR CONSTRUCTION SERVICES,Single Proprietorship,05-Jul-2019,Platinum,Active,11-Dec-2019,11-Dec-2020,20200234506222319038
698,RN MAE MARKETING,Single Proprietorship,07-Jul-2010,Platinum,Active,10-Oct-2019,10-Oct-2020,202006344902082054055
699,"LCTSI-LEAD CORE TECHNOLOGY SYSTEM, INC.",Corporation,22-Aug-2008,Platinum,Active,30-Aug-2019,30-Aug-2020,202008344401010967088
700,JB ROCK CONSTRUCTION SUPPLY,Single Proprietorship,05-Jul-2010,Platinum,Active,25-Oct-2019,28-Nov-2020,202005343851079822568
701,ARXMEDICA MARKETING,Single Proprietorship,22-Jun-2010,Platinum,Active,17-Oct-2019,26-Oct-2020,20200234208303218262
702,"TERMS CONCRETE AND MATERIALS TESTING LABORATORY, INC.",Corporation,15-Jun-2010,Platinum,Active,12-Nov-2019,19-Nov-2020,20200734073467926798
703,JHTC CONSTRUCTION AND SUPPLIES,Single Proprietorship,10-Jul-2019,Platinum,Active,20-Aug-2019,20-Aug-2020,2020083382143515957
704,DAVAO ATHENA DRUG AND GEN. MERCHANDISE,Corporation,26-May-2010,Platinum,Active,25-Jul-2019,02-Sep-2020,20200833784973460476
705,MAXIMUM SOLUTIONS CORPORATION,Corporation,10-Mar-2004,Platinum,Active,28-Nov-2019,11-Dec-2020,202002335721032062846
706,THYME GENERAL MERCHANDISE,Single Proprietorship,30-Apr-2010,Platinum,Active,11-Sep-2019,06-Nov-2020,20200233480375526429
707,"KING'S SAFETYNET, INC.",Corporation,28-Apr-2010,Platinum,Active,10-Jan-2020,10-Jan-2021,20200333450223919472
708,"KALIBO CABLE TV NETWORK, INC.",Corporation,21-Apr-2010,Platinum,Active,11-Sep-2019,11-Sep-2020,202002333272080764022
709,"LABSOLUTION TECHNOLOGIES, INC.",Corporation,06-Apr-2010,Platinum,Active,27-Sep-2019,13-Nov-2020,20200233148555522901
710,"FINFISH HATCHERIES, INC.",Corporation,06-Apr-2010,Platinum,Active,23-Dec-2019,23-Dec-2020,20200533147328337005
711,SAFEHULL MARINE TECHNOLOGIES INC,Corporation,30-Nov-2010,Platinum,Active,17-Jan-2020,17-Jan-2021,2020063710292480604
712,TAGBILARAN CITY TYRE SALES AND SERVICE CENTER,Single Proprietorship,22-Nov-2010,Platinum,Active,17-Jan-2020,14-Feb-2021,20200236953451431896
713,MACDOR CONSTRUCTION,Single Proprietorship,24-Jun-2019,Platinum,Active,04-Sep-2019,04-Sep-2020,20200236800660883385
714,ATERETPAZ TECHNOLOGIES INC.,Corporation,24-Jun-2019,Platinum,Active,02-Dec-2019,02-Dec-2020,202002367941008230064
715,UNILAND MEDICAL SUPPLIES TRADING,Single Proprietorship,24-Jun-2019,Platinum,Active,02-Sep-2019,02-Sep-2020,20200236653507137617
716,DAGUPAN AUDIO ELECTRONICS & ELECTRICAL MDSG,Single Proprietorship,21-Oct-2010,Platinum,Active,16-Sep-2019,29-Oct-2020,20200836544170038881
717,"E.C. SOLIMAN, JR. CONSTRUCTION & TRADING",Single Proprietorship,11-Oct-2010,Platinum,Active,27-Aug-2019,27-Aug-2020,202007363071348470037
718,"MONTEVERDE SEWING MACHINE, INC",Corporation,06-Oct-2010,Platinum,Active,16-Dec-2019,23-Dec-2020,202002362281793543438
719,DAOAS GENERAL CONSTRUCTION SERVICES,Single Proprietorship,26-Jun-2019,Platinum,Active,27-Sep-2019,27-Sep-2020,20200236182177799361
720,"FIRENZO PROPERTY DEVELOPMENT, INC.",Corporation,04-Oct-2010,Platinum,Active,16-Aug-2019,16-Aug-2020,20200236155750879778
721,NAGAMOS BUILDERS,Single Proprietorship,27-Jun-2019,Platinum,Active,02-Sep-2019,02-Sep-2020,202005360301340646436
722,ALDELON CATERING,Single Proprietorship,14-Sep-2010,Platinum,Active,11-Oct-2019,06-Nov-2020,202002358482023416003
723,"LAND AND GOVERNANCE INNOVATIONS (LGI) CONSULTANTS, INC.(FORMERLY LAND EQUITY TECHNOLOGY SERVICES, INC.)",Corporation,09-Sep-2010,Platinum,Active,18-Nov-2019,18-Nov-2020,2020023580461841151
724,PRO E ENTERPRISES,Single Proprietorship,28-Jun-2019,Platinum,Active,20-Sep-2019,20-Sep-2020,20200335726871488206
725,"PILIPINAS TELESERV, INC.",Corporation,06-Sep-2010,Platinum,Active,16-Jan-2020,16-Jan-2021,202002357231400352641
726,QUALITY MEDICAL TRADING,Single Proprietorship,06-Sep-2010,Platinum,Active,30-Sep-2019,15-Oct-2020,20200735697911712454
727,"STRATEGIC RESEARCH AND DEVELOPMENT CENTER, INC.",Corporation,31-Aug-2010,Platinum,Active,17-Sep-2019,25-Sep-2020,2020023557084684017
728,AMEERA CONSTRUCTION AND TRADING,Single Proprietorship,01-Jul-2019,Platinum,Active,18-Nov-2019,18-Nov-2020,20200235482848915636
729,AUDRIC CONSTRUCTION & SUPPLY,Single Proprietorship,24-Aug-2010,Platinum,Active,11-Sep-2019,11-Sep-2020,2020083541965359187
730,GEMJOY CONSTRUCTION & GENERAL MERCHANDISE,Single Proprietorship,17-Aug-2010,Platinum,Active,03-Oct-2019,03-Oct-2020,202002352951638093231
731,METRO ASIA EXCHANGE AND CREATIONS COMPANY,Partnership,21-Feb-2011,Platinum,Active,17-Oct-2019,22-Oct-2020,202002387621747289478
732,"L.H.E. CONSTRUCTION & INDUSTRIAL SERVICES, INC.",Corporation,18-Feb-2011,Platinum,Active,26-Dec-2019,14-Jan-2021,20200238756702087832
733,"ADELAIDE TOURIST AND TRAVELERS INN, INC.",Corporation,18-Feb-2011,Platinum,Active,27-Aug-2019,27-Aug-2020,2020023872220321
734,AGO ORO CONSTRUCTION CORPORATION,Corporation,12-Jun-2019,Platinum,Active,20-Sep-2019,20-Sep-2020,20200238709667945418
735,BOOKLINE PUBLISHING CORPORATION,Corporation,17-Feb-2011,Platinum,Active,16-Jan-2020,16-Jan-2021,202007386771119437203
736,LEA & SONS TRADING AND CONSTRUCTION,Single Proprietorship,14-Feb-2011,Platinum,Active,15-Nov-2019,21-Nov-2020,20110238585829654524
737,JPM GENERAL MERCHANDISE & HARDWARE,Single Proprietorship,04-Feb-2011,Platinum,Active,11-Nov-2019,16-Nov-2020,20200838307703273702
738,MIGHTY AND STRONG (MAS) FOODS CORPORATION,Corporation,17-Jun-2019,Platinum,Active,27-Nov-2019,27-Nov-2020,20200738211919127630
739,GCI. CONSTRUCTION AND DEVELOPMENT CORP.,Corporation,01-Feb-2011,Platinum,Active,26-Dec-2019,27-Dec-2020,202003381762021019521
740,"GREENTECH LIFE SCIENCES, INC.",Corporation,28-Jan-2011,Platinum,Active,18-Sep-2019,24-Sep-2020,20200238069501715386
741,JG NORA BUILDERS,Single Proprietorship,26-Jan-2011,Platinum,Active,10-Sep-2019,10-Sep-2020,20200737971926164744
742,PHILSOUTH BUILDERS,Single Proprietorship,21-Jan-2011,Platinum,Active,27-Dec-2019,27-Dec-2020,20200237863384846430
743,"SMS GLOBAL TECHNOLOGIES, INC.",Corporation,27-May-2008,Platinum,Active,04-Oct-2019,15-Oct-2020,2020023765790146068
744,ABC EAST MULTI BUILDERS AND TRADERS,Single Proprietorship,22-Dec-2010,Platinum,Active,09-Sep-2019,27-Sep-2020,20200237412423555661
745,"JAVCON BUILDERS, INC.",Corporation,16-Dec-2010,Platinum,Active,24-Oct-2019,24-Oct-2020,20200537360484511775
746,MARK ANTHONY CONSTRUCTION & SUPPLY,Single Proprietorship,15-Dec-2010,Platinum,Active,13-Dec-2019,13-Dec-2020,20200337344497296493
747,DAVAO TOURIST TRANSPORT SERVICE COOPERATIVE,Cooperative,20-Jun-2019,Platinum,Active,27-Aug-2019,27-Aug-2020,202003372461001081553
748,HADDEN CONSTRUCTION AND SUPPLY,Single Proprietorship,06-Dec-2010,Platinum,Active,23-Dec-2019,23-Dec-2020,20200337189481381403
749,"VERTO NETWORK SOLUTIONS, INC.",Corporation,21-Jun-2019,Platinum,Active,30-Aug-2019,30-Aug-2020,20200237111421953866
750,EG-VRYLE CONSTRUCTION & ENTERPRISES,Single Proprietorship,21-Jun-2019,Platinum,Active,09-Oct-2019,09-Oct-2020,202007371031723446363
751,RACHI CONSUMER GOODS TRADING,Single Proprietorship,29-May-2019,Platinum,Active,20-Nov-2019,20-Nov-2020,202002407091686186432
752,JP SAN PEDRO MUSICAL INSTRUMENT TRADING,Single Proprietorship,29-May-2019,Platinum,Active,11-Oct-2019,11-Oct-2020,202002406301225746310
753,EXPOSURE PHOTO & VIDEO,Single Proprietorship,14-Apr-2011,Platinum,Active,06-Sep-2019,06-Sep-2020,202002404531474152011
754,N.B. GOMEZ CONSTRUCTION,Single Proprietorship,11-Apr-2011,Platinum,Active,16-Sep-2019,01-Oct-2020,202002403391257028357
755,LA SUERTA'S FRUIT TREES NURSERY,Single Proprietorship,04-Apr-2011,Platinum,Active,04-Nov-2019,09-Nov-2020,202002401911352454217
756,TWIS TRADING,Single Proprietorship,31-Mar-2011,Platinum,Active,13-Dec-2019,05-Jan-2021,202002401551684343977
757,JAMRE CONSTRUCTION SUPPLIES TRADING,Single Proprietorship,03-Jun-2019,Platinum,Active,20-Dec-2019,20-Dec-2020,20200240140654627706
