,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
593,COLUMBIAN CONSTRUCTION SERVICES,Single Proprietorship,27-Jun-2007,Platinum,Active,26-May-2020,26-May-2021,2007061467546588647
594,"BACOLOD RED DRAGON CONSTRUCTION, INC",Corporation,06-Dec-2012,Platinum,Active,26-May-2020,26-May-2021,20121263015986086207
595,ECOMIXED CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,03-Aug-2016,Platinum,Active,26-May-2020,26-May-2021,201608179988107052300
596,1 DOCUMENT CORPORATION,Corporation,10-Oct-2013,Platinum,Active,16-Jun-2020,16-Jun-2021,20131084583219072573
597,MB ANG CONSTRUCTION AND SUPPLY,Single Proprietorship,10-Sep-2004,Platinum,Active,21-May-2020,24-May-2021,200409511137000650
598,"FMN AGRICULTURAL SUPPLY, INCORPORATED",Corporation,05-Jun-2015,Platinum,Active,27-May-2020,27-May-2021,2015061379221491488007
599,CMA DRY GOODS TRADING,Single Proprietorship,24-Sep-2019,Platinum,Active,26-May-2020,26-May-2021,201909194631974779915
600,FORTSTONE CONSTRUCTION ENTERPRISES,Single Proprietorship,06-Mar-2006,Platinum,Active,26-May-2020,27-May-2021,20060396631430496637
601,DUKE-R MEDICAL ENTERPRISE,Single Proprietorship,23-Apr-2013,Platinum,Active,26-May-2020,26-May-2021,201304705221435322112
602,SHASHA'S CONSTRUCTION AND SUPPLIES,Single Proprietorship,08-Dec-2017,Platinum,Active,26-May-2020,26-May-2021,2017121242121308335598
603,SANDEX CONSTRUCTION,Single Proprietorship,07-Jun-2019,Platinum,Active,14-Jul-2020,14-Jul-2021,20190639229875305235
604,LUREN ENTERPRISES,Single Proprietorship,12-May-2015,Platinum,Active,03-Jun-2020,03-Jun-2021,2015051355441873923951
605,HEAVENSTONE CONSTRUCTION SERVICES,Single Proprietorship,28-Jan-2019,Platinum,Active,26-May-2020,26-May-2021,201901579321934159656
606,CANTILEVER CONSTRUCTION CORPORATION,Corporation,31-May-2007,Platinum,Active,26-May-2020,26-May-2021,200705139871460748117
607,THE STEADFAST BUILDERS,Single Proprietorship,03-Mar-2006,Platinum,Active,26-May-2020,29-May-2021,200603962399522047
608,HELM CONSTRUCTION & SUPPLIES,Single Proprietorship,17-Jun-2010,Platinum,Active,27-May-2020,27-May-2021,201006341381538241177
609,RENBEE CONSTRUCTION,Single Proprietorship,15-Sep-2009,Platinum,Active,02-Jun-2020,02-Jun-2021,20090928610563784171
610,ASIA CYCLE CENTER,Single Proprietorship,16-Jun-2009,Platinum,Active,26-May-2020,26-May-2021,200906271641487431957
611,"TOYOTA SUBIC, INC.",Corporation,11-Oct-2018,Platinum,Active,27-May-2020,03-Jun-2021,20181073637765572456
612,"LOTRIM CONSTRUCTION, INC.",Corporation,08-Jul-2004,Platinum,Active,28-May-2020,28-May-2021,20040744031313211527
613,NORTHERN BUILDERS / MRRM TRADING & CONSTRUCTION ( J.V ),Single Proprietorship,12-Mar-2018,Platinum,Active,26-May-2020,26-May-2021,2018031100401953005444
614,GAMMAA A BUILDERS,Single Proprietorship,26-Aug-2011,Platinum,Active,27-May-2020,27-May-2021,201108435461209823666
615,TIGER SECURITY AGENCY,Single Proprietorship,02-Sep-2016,Platinum,Active,26-May-2020,11-Jun-2021,2016091838102124412601
616,W.M. SALAYOG CONSTRUCTION & GENERAL MERCHANDISE,Single Proprietorship,19-Mar-2004,Platinum,Active,26-May-2020,26-May-2021,2004033501617102528
617,SUREWELL DEEPWELL DRILLING SERVICES,Single Proprietorship,05-Jan-2016,Platinum,Active,26-May-2020,26-May-2021,20160115771748902429
618,HANWHA CORPORATION-KOREA,Foreign Company Organization,25-Aug-2016,Platinum,Active,26-May-2020,27-May-2021,201608182769656798523
619,FIVE MASSIVE INFRA & SUPPLY CORP.,Corporation,19-Apr-2013,Platinum,Active,26-May-2020,26-May-2021,20130470221368162360
620,GMG AGRI-FARM PRODUCTS,Single Proprietorship,05-May-2004,Platinum,Active,26-May-2020,26-May-2021,20040551650828596462
621,GEMMA CONDECION GENERAL MERCHANDISE,Single Proprietorship,08-Feb-2018,Platinum,Active,26-May-2020,18-Jun-2021,2018021162341225690043
622,R'CEL GENERAL CONTRACTOR & GENERAL MERCHANDISE,Single Proprietorship,03-Oct-2002,Platinum,Active,22-May-2020,22-May-2021,2002101097726375870
623,G-RHINO CONSTRUCTION & SUPPLY,Single Proprietorship,04-Sep-2015,Platinum,Active,26-May-2020,30-May-2021,201509147336418360148
624,"AB APONESTO CONSTRUCTION PARTS AND SUPPLY, INC.",Corporation,26-Apr-2016,Platinum,Active,27-May-2020,03-Jun-2021,2016041695811934556174
625,AUTO ZONE CAR ACCESSORIES,Single Proprietorship,26-Sep-2019,Platinum,Active,27-May-2020,27-May-2021,201909191141127155514
626,"INTERCOMMERCE NETWORK SERVICES, INC.",Corporation,14-Oct-2014,Platinum,Active,18-Jun-2020,18-Jun-2021,201410116869761732188
627,AVISO VALUATION & ADVISORY CORP.,Corporation,24-Jun-2013,Platinum,Active,26-May-2020,26-May-2021,20130674772639591562
628,DRAGONAIRE AIR CONDITIONING CORPORATION,Corporation,04-Sep-2018,Platinum,Active,05-Jun-2020,05-Jun-2021,20180980210306479744
629,DSO ENTERPRISES,Single Proprietorship,27-Nov-2002,Platinum,Active,22-May-2020,22-May-2021,2002111250348633190
630,RADIAN CONSTRUCTION AND SUPPLY,Single Proprietorship,03-Apr-2018,Platinum,Active,26-May-2020,26-May-2021,201804106567422330504
631,UNIONCOMMUNITY PHILIPPINES INC.,Corporation,26-Aug-2008,Platinum,Active,26-May-2020,26-May-2021,2008082211382229891
632,LYKEN PHARMACEUTICAL DISTRIBUTOR,Single Proprietorship,07-Sep-2010,Platinum,Active,28-May-2020,06-Jun-2021,201009357291328004635
633,GSTRIKE.COM TRADING,Single Proprietorship,31-May-2013,Platinum,Active,03-Jun-2020,03-Jun-2021,20130573145739575400
634,OUZO RESTO BAR,Single Proprietorship,26-Apr-2019,Platinum,Active,27-May-2020,27-May-2021,20190444795216044593
635,JARZOE BUILDERS INC.,Corporation,08-May-2017,Platinum,Active,22-May-2020,06-Jun-2021,2017051639201422727249
636,A. A. DE VERA CONSTRUCTION,Single Proprietorship,20-Jun-2007,Platinum,Active,26-May-2020,26-Jun-2021,20070614461318177693
637,JHCS BUILDERS,Single Proprietorship,20-Dec-2019,Platinum,Active,26-May-2020,26-May-2021,20191246221976546584
638,MJLAC CONSTRUCTION AND AGGREGATES,Single Proprietorship,23-Oct-2012,Platinum,Active,27-May-2020,27-May-2021,201210610252041696642
639,ACC TECHNOLOGY CONSULTING INC.,Corporation,28-Mar-2016,Platinum,Active,04-Jun-2020,04-Jun-2021,20160316616774793955
640,RELIANCE PRODUCERS COOPERATIVE,Cooperative,30-Apr-2020,Platinum,Active,07-Jul-2020,07-Jul-2021,202004215977520933734
641,FUTURISTIC TRADING AND CONSTRUCTION,Single Proprietorship,19-Feb-2007,Platinum,Active,26-May-2020,26-May-2021,20070212735863089601
642,GOLDCREST MARKETING CORPORATION,Corporation,01-Apr-2004,Platinum,Active,01-Jun-2020,01-Jun-2021,200404367269748569
643,"SUPER MANUFACTURING, INC.",Corporation,20-Feb-2009,Platinum,Active,03-Jun-2020,03-Jun-2021,200902249481735203857
644,JEDDAI CONSTRUCTION,Single Proprietorship,04-Feb-2004,Platinum,Active,28-May-2020,03-Jun-2021,2004022574226349099
645,"NEGROS DAYSPRING AGRICULTURAL & VETERINARY SUPPLY,INCORPORATED",Corporation,04-Jun-2009,Platinum,Active,01-Jul-2020,01-Jul-2021,20090626973138260167
646,JONI CONSTRUCTION,Single Proprietorship,28-Apr-2006,Platinum,Active,26-May-2020,29-May-2021,20060410079523616471
647,RAKK SOO INC,Corporation,09-Jan-2012,Platinum,Active,26-May-2020,26-May-2021,201201466451118020386
648,"DREAMWORX BUILDER & TRADING, INC.",Corporation,18-Nov-2009,Platinum,Active,26-May-2020,26-May-2021,20091129676649194680
649,JOJO CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,08-Aug-2006,Platinum,Active,26-May-2020,26-May-2021,200608107922036833199
650,RGS CONSTRUCTION CORPORATION,Corporation,06-May-2019,Platinum,Active,26-May-2020,26-May-2021,20190543808572169731
651,PERTCONSULT INTERNATIONAL,Single Proprietorship,16-Nov-2006,Platinum,Active,27-May-2020,30-May-2021,200611117411184820561
652,MG BONGBONGA CONSTRUCTION,Single Proprietorship,25-Mar-2020,Platinum,Active,28-May-2020,28-May-2021,2020032150711853474244
653,LUCKY CHARM'S TRADING,Single Proprietorship,22-Jan-2016,Platinum,Active,26-May-2020,26-May-2021,201601159348949979827
654,GOLDEN SURPLUS AND AUTO PART'S,Single Proprietorship,25-Feb-2015,Platinum,Active,28-May-2020,28-May-2021,201502127853998274878
655,DG3H CONSTRUCTION,Single Proprietorship,14-Oct-2019,Platinum,Active,26-May-2020,26-May-2021,2019101587832868300
656,BAÑEZ COMMERCIAL,Single Proprietorship,09-Jan-2015,Platinum,Active,26-May-2020,26-May-2021,201501123656986329310
657,"CURO TEKNIKA, INC.",Corporation,04-Dec-2014,Platinum,Active,02-Jun-2020,02-Jun-2021,201412121702826445611
658,VINMOR CONSTRUCTION AND SUPPLY,Single Proprietorship,02-May-2018,Platinum,Active,26-May-2020,28-May-2021,201805101643914847660
659,R.A. MATIAS CONSTRUCTION AND DEVELOPERS,Single Proprietorship,13-Nov-2006,Platinum,Active,26-May-2020,26-May-2021,200611116741407802084
660,RHYMAC CONSTRUCTION AND SUPPLY,Single Proprietorship,31-Aug-2010,Platinum,Active,28-May-2020,28-May-2021,20100835553634035383
661,LUJILLE'S GENERAL MERCHANDISE,Single Proprietorship,16-Jul-2009,Platinum,Active,27-May-2020,31-May-2021,20090727698231646265
662,"CHANNEL TECHNOLOGIES, INC.",Corporation,29-Jun-2005,Platinum,Active,01-Jun-2020,01-Jun-2021,200506734001366946658
663,BTM CONSTRUCTION & ENTERPRISES,Single Proprietorship,29-Mar-2016,Platinum,Active,18-Jun-2020,18-Jun-2021,201603166515502355322
664,F.S. SUGAY CONSTRUCTION & SUPPLIES,Single Proprietorship,01-Dec-2004,Platinum,Active,26-May-2020,10-Jun-2021,200412578514561581
665,METER KING INC.,Corporation,14-Mar-2008,Platinum,Active,26-May-2020,26-May-2021,200803195221907983798
666,ELLESTREQUE PHARMACEUTICAL AND INDUSTRIAL CORPORATION,Corporation,07-Dec-2009,Platinum,Active,28-May-2020,28-May-2021,200912299871430204379
667,"NEWCON BUILDERS CONST AND SUPPLY, INC.",Corporation,20-Feb-2015,Platinum,Active,26-May-2020,26-May-2021,201502127361562164198
668,TRISTAN TEJADA CONSTRUCTION,Single Proprietorship,16-Aug-2013,Platinum,Active,01-Jun-2020,11-Jun-2021,20130879699933975948
669,GERRA CONSTRUCTION INCORPORATED,Corporation,11-May-2014,Platinum,Active,27-May-2020,21-Jun-2021,2014051014151992268580
670,GOLDRIDGE CONST. & DEV'T. CORP.,Corporation,06-Jul-2007,Platinum,Active,26-May-2020,26-May-2021,200707149581061385663
671,NANSMAR MARKETING BUY AND SELL AGRI PRODUCTS,Single Proprietorship,27-Dec-2018,Platinum,Active,26-May-2020,26-May-2021,201812619822096945694
672,KMK AGRI PRODUCTS TRADING,Single Proprietorship,12-Mar-2019,Platinum,Active,26-May-2020,26-May-2021,20190350962864552799
673,SHANEL AND LOUIS ENTERPRISES,Single Proprietorship,16-Jan-2014,Platinum,Active,01-Jun-2020,27-Jun-2021,201401912331545074459
674,A.U.B. CONSULT MANAGEMENT AND ENGINEERING SERVICES,Single Proprietorship,14-Oct-2011,Platinum,Active,27-May-2020,27-May-2021,201110447731696156383
675,LLA MEDICAL DENTAL TRADING,Single Proprietorship,09-Nov-2014,Platinum,Active,26-May-2020,26-May-2021,2014111193281694664407
676,TEKTON ENTRE- WORKER'S COOPERATIVE ILOILO,Cooperative,01-Mar-2013,Platinum,Active,26-May-2020,31-May-2021,201303670981913068106
677,FUTURISTIC PRINTING PRESS,Single Proprietorship,01-Apr-2008,Platinum,Active,26-May-2020,26-May-2021,200804197681670122922
678,SIATING CONSTRUCTION & DEVELOPMENT,Single Proprietorship,09-Mar-2018,Platinum,Active,25-Jun-2020,25-Jun-2021,2018031103631567204456
679,KARPA BUILDERS AND TRADING,Single Proprietorship,10-Jan-2008,Platinum,Active,26-May-2020,26-May-2021,2008011818549755483
680,CHV ONG ENTERPRISE CORPORATION DOING BUSINESS UNDER THE NAMEAND STYLE OF CENTRUM AUTO PARTS; AND COMPUTRON BUSINESSCENTER,Corporation,30-Mar-2016,Platinum,Active,01-Jun-2020,01-Jun-2021,2016031671821974521036
681,DINGO BUILDERS AND SUPPLY,Single Proprietorship,28-Apr-2014,Platinum,Active,26-May-2020,31-May-2021,2014041005951810693313
682,STRIVE CONSTRUCTION & INDUSTRIAL SERVICES,Single Proprietorship,07-May-2015,Platinum,Active,26-May-2020,26-May-2021,2015051351711696831795
683,ADOOH-BENG GENERAL MERCHANDISE,Single Proprietorship,11-Jan-2018,Platinum,Active,28-May-2020,28-May-2021,2018011203922104213239
684,ARCA BUILDERS,Single Proprietorship,21-Jan-2011,Platinum,Active,28-May-2020,28-May-2021,201101378531404759566
685,ELDICO BUILDERS,Single Proprietorship,10-Jan-2006,Platinum,Active,01-Jun-2020,01-Jun-2021,20060191121282020668
686,PPD SURGE MEDICAL SUPPLIES,Single Proprietorship,14-Feb-2014,Platinum,Active,12-Jun-2020,12-Jun-2021,2014029395271868372
687,UPIAN AGRI PINOY FARMERS PRODUCER COOPERATIVE,Cooperative,06-Dec-2016,Platinum,Active,26-May-2020,26-May-2021,2016121905992041109163
688,BDA JR CONSTRUCTION,Single Proprietorship,05-Sep-2016,Platinum,Active,27-May-2020,27-May-2021,201609183984752081327
689,"CENTER FOR LEADERSHIP AND CHANGE, INC.",Corporation,07-Jul-2011,Platinum,Active,01-Jun-2020,01-Jun-2021,201107680471195286897
690,BICOLANOS PRIME MOVERS FOR ENVIRONMENTAL DEVELOPMENT INC,Corporation,25-Jun-2010,Platinum,Active,28-May-2020,28-May-2021,201006342681646133545
691,LEADCORE-CON INC,Corporation,20-Feb-2019,Platinum,Active,26-May-2020,26-May-2021,20190254109757125962
692,CYBER LINK COMPU SALES,Single Proprietorship,27-Mar-2004,Platinum,Active,27-May-2020,27-May-2021,200403360093622832
693,DIPAS BUILDERS,Single Proprietorship,14-Nov-2012,Platinum,Active,01-Jun-2020,01-Jun-2021,20121161965527980735
694,GOLDEN HARDWARE,Single Proprietorship,05-Mar-2017,Platinum,Active,28-May-2020,28-May-2021,201703175310493791822
695,AMBROCIO CONSTRUCTION,Single Proprietorship,03-Dec-2015,Platinum,Active,28-May-2020,27-Jun-2021,2015121557111828444831
696,PROVIDENCIA MEDICA INC.,Corporation,19-Mar-2009,Platinum,Active,01-Jun-2020,01-Jun-2021,20090325582878381552
697,SJS ENTERPRISES,Single Proprietorship,07-Aug-2013,Platinum,Active,08-Jun-2020,08-Jun-2021,201308788711342193680
698,DBCMAC TRADING,Single Proprietorship,06-Sep-2017,Platinum,Active,01-Jun-2020,01-Jun-2021,201709141440422476258
699,MHARDEE'S ENTERPRISES,Single Proprietorship,07-Aug-2009,Platinum,Active,28-May-2020,27-Jun-2021,200908280481915641340
700,SOMBRIO CONSTRUCTION AND SUPPLY,Single Proprietorship,07-Apr-2015,Platinum,Active,26-May-2020,30-May-2021,2015041321111487841489
701,"EDGE DAVAO REVIEW PUBLISHING, INC.",Corporation,09-Dec-2014,Platinum,Active,26-May-2020,28-May-2021,2014121220441631549304
702,YS CONSTRUCTION,Single Proprietorship,25-Jun-2007,Platinum,Active,26-May-2020,30-May-2021,20070614617881144345
703,T-BUILDERS CONSTRUCTION & SUPPLY,Single Proprietorship,14-Feb-2019,Platinum,Active,27-May-2020,27-May-2021,20190255165110563761
704,KATRIN FIELD INCORPORATED,Corporation,17-Apr-2009,Platinum,Active,22-Jun-2020,22-Jun-2021,200904260751995059538
705,HIGH CARE CENTRAL DIAGNOSTICS AND MEDICAL CLINIC INC.,Corporation,14-Nov-2018,Platinum,Active,03-Aug-2020,03-Aug-2021,201811678801225394525
706,EP MANANTAN CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,20-Feb-2004,Platinum,Active,26-May-2020,03-Jun-2021,20040214418899407685
707,COSCO ELECTRONIC SECURITY SYSTEM,Single Proprietorship,28-Aug-2013,Platinum,Active,02-Jun-2020,10-Jun-2021,20130879886918497705
708,"DELEX PHARMA INTERNATIONAL, INC.",Corporation,27-Sep-2012,Platinum,Active,28-May-2020,28-May-2021,201209595911823648217
709,A & L RABBI ADS & CRAFTS,Single Proprietorship,08-Aug-2006,Platinum,Active,28-May-2020,30-Jun-2021,200608107961949995976
710,ZAMBOANGA PRINT AND PAPER SPECIALISTS,Single Proprietorship,23-Mar-2012,Platinum,Active,28-May-2020,28-May-2021,201203509101859914812
711,MAAYO MEDICAL CLINIC CORPORATION,Corporation,06-Feb-2019,Platinum,Active,03-Jun-2020,03-Jun-2021,201902566381713687627
712,BUSINESS UNUSUAL MEDIA SOLUTIONS INC.,Corporation,23-Jul-2012,Platinum,Active,08-Jun-2020,08-Jun-2021,201207563291789902763
713,ARG JANITORIAL AND ALLIED SERVICES,Single Proprietorship,11-Oct-2018,Platinum,Active,26-May-2020,26-May-2021,20181073534265631207
714,BIG BERTHA CONSTRUCTION & DEVELOPMENT,Single Proprietorship,27-Jun-2005,Platinum,Active,26-May-2020,27-May-2021,2005067701834741935
715,YZK BUILDERS,Single Proprietorship,05-Aug-2015,Platinum,Active,15-Jun-2020,15-Jun-2021,201508144394507622605
716,MILESTONE 888 CONSTRUCTION INC.,Corporation,14-Dec-2007,Platinum,Active,27-May-2020,30-May-2021,200712179951212115999
717,XANJI ENTERPRISES,Single Proprietorship,25-Feb-2017,Platinum,Active,26-May-2020,09-Jun-2021,201702177194308563183
718,"HHH DEVELOPER AND REAL ESTATE, INC.",Corporation,17-Jun-2019,Platinum,Active,27-May-2020,27-May-2021,20190638116258833451
719,EDMAR ENTERPRISES,Single Proprietorship,18-May-2020,Platinum,Active,26-May-2020,26-May-2021,2020052165111967762298
720,SIFFU ROCKS CONSTRUCTION,Single Proprietorship,07-Feb-2013,Platinum,Active,26-May-2020,26-May-2021,201302656922131384341
721,"VEDULA ENTERPRISES, INC.",Corporation,18-Mar-2002,Platinum,Active,27-May-2020,20-Jul-2021,200203571461208621
722,DAVSURIANS I.T. INCORPORATED,Corporation,25-Oct-2019,Platinum,Active,02-Jun-2020,02-Jun-2021,20191013378387075242
723,CABACTULAN CONSTRUCTION,Single Proprietorship,01-Feb-2018,Platinum,Active,26-May-2020,26-May-2021,2018021172562093813154
724,BMC ARCHITECT STUDIO,Single Proprietorship,17-Sep-2015,Platinum,Active,26-May-2020,26-May-2021,201509148779883624627
725,F.M. PUJEDA BUILDERS AND CONSTRUCTION SUPPLIES,Single Proprietorship,24-Jan-2011,Platinum,Active,27-May-2020,27-May-2021,20110137941449363383
726,LTB BUILDERS & CONSTRUCTION,Single Proprietorship,23-Aug-2005,Platinum,Active,27-May-2020,27-May-2021,20050881021423879145
727,AL HANDASA CONSTRUCTION,Single Proprietorship,28-Aug-2013,Platinum,Active,26-May-2020,01-Jun-2021,201308799881262265070
728,NGS CONSTRUCTION SUPPLY,Single Proprietorship,17-Feb-2015,Platinum,Active,28-May-2020,28-May-2021,2015021270571577611726
729,SOLID M CONSTRUCTION,Single Proprietorship,16-Mar-2010,Platinum,Active,28-May-2020,28-May-2021,20100332797168458095
730,ONE TERRA BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,06-Mar-2014,Platinum,Active,28-May-2020,28-May-2021,20140396023970434242
731,GJD CONSTRUCTION & SUPPLY,Single Proprietorship,14-Dec-2006,Platinum,Active,28-May-2020,28-May-2021,20061212010687059728
732,LCAP GENERAL MERCHANDISE,Single Proprietorship,17-Aug-2017,Platinum,Active,28-May-2020,28-May-2021,2017081447601834238194
733,LUBIEL TRADING,Single Proprietorship,08-Oct-2014,Platinum,Active,28-May-2020,15-Jul-2021,201410116265656624123
734,RKX ODIAMAR CONSTRUCTION,Single Proprietorship,26-Nov-2005,Platinum,Active,27-May-2020,31-May-2021,2005118872173860883
735,PAFLORES CONSTRUCTION,Single Proprietorship,20-Apr-2018,Platinum,Active,27-May-2020,27-May-2021,201804103359313848056
736,GUAVA CONSTRUCTION,Single Proprietorship,27-Jan-2014,Platinum,Active,26-May-2020,26-May-2021,20140192051161929717
737,RAB BUILDERS AND SUPPLY,Single Proprietorship,02-Sep-2019,Platinum,Active,28-May-2020,28-May-2021,20190924083372528976
738,SPRING DEVELOPMENT CORP.,Corporation,04-May-2015,Platinum,Active,27-May-2020,11-Jun-2021,20150513472932839639
739,TUNGKEE TRADING AND GENERAL MERCHANDISE,Single Proprietorship,15-May-2018,Platinum,Active,27-May-2020,27-May-2021,20180599644885903399
740,CJ OLIVA CONSTRUCTION,Single Proprietorship,22-Feb-2011,Platinum,Active,27-May-2020,27-May-2021,201102388481500512495
741,RK&G SUPPLIES AND CONSTRUCTION MATERIALS TRADING,Single Proprietorship,09-Mar-2020,Platinum,Active,27-May-2020,27-May-2021,2020032140531921689160
742,EMBROCAL BUILDERS INC.,Corporation,23-Jul-2014,Platinum,Active,15-Jun-2020,15-Jun-2021,2014071087291360971126
743,ATV GENERAL MERCHANDISE,Single Proprietorship,10-Aug-2010,Platinum,Active,18-Jun-2020,18-Jun-2021,201008351111116072193
744,EPA ENTERPRISES,Single Proprietorship,03-May-2019,Platinum,Active,27-May-2020,27-May-2021,20190544101972628225
745,DELROS CONSTRUCTION AND DEVELOPMENT,Single Proprietorship,07-Nov-2017,Platinum,Active,28-May-2020,28-May-2021,20171112989291568177
746,A.L CONSTRUCTION,Single Proprietorship,05-Mar-2020,Platinum,Active,01-Jun-2020,01-Jun-2021,2020032137161593585689
747,RAEM CONSTRUCTION SERVICES,Single Proprietorship,10-Nov-2014,Platinum,Active,11-Jun-2020,11-Jun-2021,201411119507214082994
748,ACRHOCONS CORPORATION,Corporation,24-Jul-2017,Platinum,Active,28-May-2020,28-May-2021,2017071500011352284744
749,E & F PHARMA TRADE,Single Proprietorship,05-Mar-2007,Platinum,Active,01-Jun-2020,24-Jun-2021,20070312997361907601
750,A.P.A. FORTUNE TRADING,Single Proprietorship,10-Mar-2014,Platinum,Active,23-Jun-2020,23-Jun-2021,201403962321653410647
751,GKA ENGINEERING AND CONSTRUCTION,Single Proprietorship,09-Jul-2017,Platinum,Active,01-Jun-2020,01-Jun-2021,201707152266711044564
752,G.M. PRESS *BS,Single Proprietorship,14-Jul-2009,Platinum,Active,04-Jun-2020,04-Jun-2021,20090727653480463483
753,LARICEL'S JEWELRY,Single Proprietorship,05-Jul-2007,Platinum,Active,01-Jun-2020,16-Jun-2021,20070714903560354726
754,ARDA CONSTRUCTION AND SUPPLY,Single Proprietorship,20-Sep-2007,Platinum,Active,26-May-2020,26-May-2021,20070916562331465989
755,SS CONSTRUCTION AND SUPPLY,Single Proprietorship,21-Mar-2011,Platinum,Active,08-Jun-2020,19-Jun-2021,20110339679210658284
756,AKC BUILDERS,Single Proprietorship,06-Mar-2019,Platinum,Active,26-May-2020,26-May-2021,201903518471380807898
757,ANCOR WATER RESOURCES,Single Proprietorship,26-Feb-2004,Platinum,Active,27-May-2020,31-May-2021,20040231201476881004
758,JAP OFFICE AND SCHOOL SUPPLIES TRADING,Single Proprietorship,30-Aug-2019,Platinum,Active,19-Jun-2020,19-Jun-2021,20190824465681461131
759,ABBOTT LABORATORIES,Corporation,09-Dec-2004,Platinum,Active,08-Jun-2020,08-Jun-2021,200412599001461998651
760,"JHAYCOR INDUSTRIES, INCORPORATED",Corporation,17-Feb-2005,Platinum,Active,28-May-2020,28-May-2021,20050265591760084314
761,EUCLIDCON BUILDERS,Single Proprietorship,10-Apr-2019,Platinum,Active,26-May-2020,26-May-2021,201904466911540157607
762,BONA-VIDA WATER REFILLING STATION,Corporation,12-Dec-2018,Platinum,Active,27-May-2020,27-May-2021,201812630131151955047
763,VANMARVIL CONSTRUCTION,Single Proprietorship,22-Oct-2007,Platinum,Active,28-May-2020,28-May-2021,20071017146887728269
764,BEMADA CONSTRUCTION,Single Proprietorship,11-Mar-2011,Platinum,Active,26-May-2020,26-May-2021,201103393911332555513
765,"OCTA-GENE SYSTEMS, INC.",Corporation,22-May-2006,Platinum,Active,27-May-2020,27-May-2021,200605102051253864808
766,SALENG CONSTRUCTION,Single Proprietorship,18-Apr-2011,Platinum,Active,28-May-2020,28-May-2021,20110440526938062848
767,ABU CONSTRUCTION,Single Proprietorship,23-Jul-2007,Platinum,Active,26-May-2020,26-May-2021,200707152752076720807
768,ADVIRA TRADING CORPORATION,Corporation,07-Dec-2006,Platinum,Active,01-Jun-2020,01-Jun-2021,200612119631955780497
769,GOODYEAR STEEL PIPE CORPORATION,Corporation,13-Jul-2006,Platinum,Active,27-May-2020,27-May-2021,200607105821805816454
770,"A.C. EDELSTAHL AND INDUSTRIAL PRODUCTS, INC.",Corporation,04-Jun-2008,Platinum,Active,04-Jun-2020,08-Jun-2021,200806208421386744694
771,ZASHEN FASHION,Single Proprietorship,04-Dec-2012,Platinum,Active,27-May-2020,27-May-2021,201212628301111149289
772,WEST BLUE BUILDERS,Single Proprietorship,07-Dec-2015,Platinum,Active,28-May-2020,28-May-2021,2015121561081490631679
773,A. DE GUIA CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,02-Apr-2019,Platinum,Active,27-May-2020,27-May-2021,201904477301866499734
774,ARCI CONSTRUCTION,Single Proprietorship,10-Mar-2020,Platinum,Active,27-May-2020,27-May-2021,202003214146909243855
775,A.G. CASTILLO CONSTRUCTION,Single Proprietorship,12-Nov-2018,Platinum,Active,27-May-2020,27-May-2021,20181168500699833646
776,SALAKOT DRUGSTORE,Single Proprietorship,14-Feb-2011,Platinum,Active,28-May-2020,17-Jun-2021,20110238587834066669
777,SKYLIGHT CONSTRUCTION AND ENTERPRISES,Single Proprietorship,16-Feb-2011,Platinum,Active,26-May-2020,26-May-2021,20110238647243535388
778,SIANO'S ENTERPRISES,Single Proprietorship,25-Jan-2018,Platinum,Active,26-May-2020,26-May-2021,201801118038740945960
779,YES INCORPORATED,Corporation,25-Oct-2013,Platinum,Active,28-May-2020,28-May-2021,201310858271132389255
780,SOCIAL WEATHER STATIONS,Corporation,13-Jan-2010,Platinum,Active,27-May-2020,27-May-2021,20100130350287268800
781,"QUADHOMES, INC.",Corporation,01-Mar-2018,Platinum,Active,28-May-2020,28-May-2021,201803112158857977702
782,"PHIL-JAPAN WORLDWIDE MANAGEMENT SERVICES, INC.",Corporation,29-Nov-2015,Platinum,Active,27-May-2020,27-May-2021,201511155536625084472
783,KUBOTA KASUI PHILIPPINES CORPORATION,Corporation,10-May-2018,Platinum,Active,28-May-2020,28-May-2021,201805100211156038508
784,DYNA CORE ENGINEERING AND CONSTRUCTION,Single Proprietorship,23-Apr-2014,Platinum,Active,11-Jun-2020,11-Jun-2021,2014041000921986402512
785,JM SABINIANO CONSTRUCTION & SUPPLY,Single Proprietorship,30-Nov-2016,Platinum,Active,27-May-2020,27-May-2021,201611191146673929032
786,"BRIXMED PHARMA CARE, INC.",Corporation,31-Aug-2018,Platinum,Active,27-May-2020,27-May-2021,20180880790528237395
787,JANG264 GASOLINE SERVICE STATION,Single Proprietorship,05-Sep-2017,Platinum,Active,27-May-2020,27-May-2021,201709142186939207411
788,ECR MEDICAL SUPPLIES INC.,Corporation,04-Mar-2003,Platinum,Active,01-Jun-2020,01-Jun-2021,2003031482463539931
