,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
563,JOVINCE EDUCATIONAL AND OFFICE SUPPLIES & GENERALMERCHANDISE,Single Proprietorship,02-Jan-2014,Platinum,Active,13-Jul-2020,15-Jul-2021,201401901571488732118
564,COLBI RESOURCES PHILIPPINES,Single Proprietorship,06-Nov-2003,Platinum,Active,14-Jul-2020,14-Jul-2021,20031120081076649807
565,KAEE CONSTRUCTION SERVICES,Single Proprietorship,06-Aug-2019,Platinum,Active,13-Jul-2020,23-Aug-2021,201908292211231224463
566,ALTO AUDIO DESIGN CENTER,Single Proprietorship,13-Sep-2012,Platinum,Active,13-Jul-2020,13-Jul-2021,20120958909542345566
567,ATLASIGNS CENTER,Single Proprietorship,20-Jun-2007,Platinum,Active,13-Jul-2020,13-Jul-2021,2007061445159128021
568,RESONA CATERING SERVICES,Single Proprietorship,27-Feb-2015,Platinum,Active,13-Jul-2020,13-Jul-2021,201502128223236085903
569,PCG BUILDERS CORPORATION,Corporation,12-Jul-2019,Platinum,Active,13-Jul-2020,19-Jul-2021,20190733141316189282
570,BIZWARE SOLUTIONS TRADING,Single Proprietorship,16-Jun-2014,Platinum,Active,14-Jul-2020,14-Jul-2021,201406105105238959976
571,LCT HARDWARE COMPANY INCORPORATED,Corporation,03-Jul-2008,Platinum,Active,13-Jul-2020,09-Aug-2021,200807213391376803172
572,INTERPOINT CONSULTANCY AND NETWORK SYSTEMS INC.,Corporation,28-Mar-2005,Platinum,Active,13-Jul-2020,13-Jul-2021,20050369551156421885
573,ISABELA HOG RAISERS & LIVESTOCK MULTI-PURPOSE COOPERATIVE,Cooperative,21-Oct-2014,Platinum,Active,15-Jul-2020,15-Jul-2021,2014101178231526656737
574,ELO SQUARE HARDWARE AND CONSTRUCTION SUPPLIES,Single Proprietorship,19-Jan-2017,Platinum,Active,15-Jul-2020,15-Jul-2021,2017011852191086763225
575,MAJDA CONSTRUCTION AND DEVELOPMENT,Single Proprietorship,13-May-2009,Platinum,Active,10-Jul-2020,14-Jul-2021,200905265421364089887
576,ZEUS TRADING AND CONSTRUCTION,Single Proprietorship,21-Nov-2007,Platinum,Active,14-Jul-2020,14-Jul-2021,20071117630737522273
577,LLM UNIFIED BUILDERS & TRADING CORP.,Corporation,11-Nov-2016,Platinum,Active,22-Jul-2020,22-Jul-2021,201611192226619118953
578,HEA'S CATERING SERVICES,Single Proprietorship,18-Oct-2017,Platinum,Active,16-Jul-2020,16-Jul-2021,2017101331861504113498
579,AKK CONSUMER GOODS TRADING,Single Proprietorship,01-Aug-2019,Platinum,Active,20-Jul-2020,20-Jul-2021,201908300691054170132
580,SIMPLEVIA TECHNOLOGIES INC.,Corporation,06-Jan-2015,Platinum,Active,13-Jul-2020,13-Jul-2021,201501123374303962141
581,LHAMPS GENERAL MERCHANDISE,Single Proprietorship,25-Jun-2019,Platinum,Active,14-Jul-2020,14-Jul-2021,201906364941544878915
582,BLS INTERNATIONAL VISA SERVICES PHILIPPINES INC.,Corporation,21-Nov-2017,Platinum,Active,13-Jul-2020,13-Jul-2021,2017111275771662836773
583,CONQUEST CONSTRUCTION SUPPLY & PARTS,Single Proprietorship,06-Mar-2014,Platinum,Active,14-Jul-2020,14-Jul-2021,201403959941460138340
584,N.M.D. CONSTRUCTION AND TRADING,Single Proprietorship,06-Feb-2003,Platinum,Active,14-Jul-2020,14-Jul-2021,2003021409852818860
585,AMANA CATERING SERVICES,Single Proprietorship,06-May-2019,Platinum,Active,16-Jul-2020,16-Jul-2021,201905437821646727566
586,LOVI MOTORS CORPORATION / HINO CARMONA,Corporation,07-Jul-2020,Platinum,Active,14-Jul-2020,14-Jul-2021,202007220307929320743
587,"AD-DRUGSTEL PHARMA LABORATORIES, INC.",Corporation,18-Oct-2001,Platinum,Active,15-Jul-2020,15-Jul-2021,2001101981267666961
588,SAN MARCELINO BUILDERS INC.,Corporation,04-Sep-2012,Platinum,Active,13-Aug-2020,13-Aug-2021,20120958309672743454
589,ABELEN'S MUSIC STORE & GEN. MERCHANDISE,Single Proprietorship,13-Mar-2014,Platinum,Active,15-Jul-2020,15-Jul-2021,201403965201444994533
590,FIRSTJOY ENTERPRISES,Single Proprietorship,30-Oct-2014,Platinum,Active,16-Jul-2020,16-Jul-2021,2014101183811514391156
591,BUYLOW PHARMACY & MEDICAL SUPPLIES,Single Proprietorship,24-Nov-2010,Platinum,Active,13-Jul-2020,13-Jul-2021,201011370241944645421
592,RUBIKS MANPOWER TRAINING CENTER INC.,Corporation,04-May-2017,Platinum,Active,13-Jul-2020,13-Jul-2021,2017051643401284723463
593,CAYEBEL EQUIPMENT INC.,Corporation,08-Apr-2019,Platinum,Active,17-Jul-2020,17-Jul-2021,201904469572086185485
594,ENRIQUE T. CHUA CONSTRUCTION DEVELOPMENT CORPORATION,Corporation,16-Jun-2014,Platinum,Active,13-Jul-2020,13-Jul-2021,201406105091338495665
595,YLH SALES CORPORATION DOING BUSINESS UNDER THE NAME ANDSTYLE OF LIFEWORKS PRINT HUB,Corporation,01-Mar-2011,Platinum,Active,24-Jul-2020,24-Jul-2021,201103390752144277849
596,"EURO PRODUCTS, INC.",Corporation,05-May-2004,Platinum,Active,16-Jul-2020,16-Jul-2021,2004053912451184258
597,"BLACK FIBER SOLUTIONS, CORP.",Corporation,05-Mar-2014,Platinum,Active,29-Jul-2020,29-Jul-2021,201403958431535538346
598,REM CITIMED PHARMA DISTRIBUTOR,Single Proprietorship,04-Aug-2004,Platinum,Active,13-Jul-2020,13-Jul-2021,20040847581412241577
599,GATEWAY EDUCATIONAL SUPPLY,Single Proprietorship,28-Sep-2010,Platinum,Active,13-Jul-2020,13-Jul-2021,201009360711372657575
600,PRIME ESSENTIALS MANUFACTURING AND TRADING COMPANY,Partnership,23-Mar-2015,Platinum,Active,16-Jul-2020,28-Aug-2021,201503130903616142706
601,V.B. COLUMNA CONSTRUCTION CORPORATION,Corporation,28-Jul-2010,Platinum,Active,16-Jul-2020,24-Aug-2021,20100734857992188974
602,FIRST GREEN ISABELA WASTE MANAGEMENT INC.,Corporation,04-Jan-2011,Platinum,Active,20-Jul-2020,20-Jul-2021,20110137464807356328
603,"CTU SECURITY & INVESTIGATION AGENCY, INC.",Corporation,01-Dec-2010,Platinum,Active,14-Jul-2020,14-Jul-2021,20101286023613129035
604,MANTA GAS STATION,Single Proprietorship,07-Mar-2016,Platinum,Active,15-Jul-2020,30-Aug-2021,2016031643611921800199
605,"EVENTSCAPEMANILA, INC.",Corporation,31-Aug-2017,Platinum,Active,20-Jul-2020,20-Jul-2021,201708143016811856705
606,OMP SECURITY & INVESTIGATION AGENCY INC.,Corporation,28-Mar-2019,Platinum,Active,17-Jul-2020,20-Aug-2021,201903482671810372826
607,EF WILLIAMS DRY GOODS &AMP; SUPPLIES TRADING,Single Proprietorship,29-Dec-2016,Platinum,Active,22-Jul-2020,22-Jul-2021,2016121880822052210108
608,QUALIMED HEALTHCARE PHILIPPINES INC.,Corporation,19-Nov-2012,Platinum,Active,16-Jul-2020,16-Jul-2021,20121112419373352005
609,"PHILIPPINE ASSOCIATION OF AGRICULTURISTS, INC.",Corporation,17-Jun-2020,Platinum,Active,16-Jul-2020,16-Jul-2021,202006218584624605752
610,ELJEN TRANSPORT,Single Proprietorship,30-May-2014,Platinum,Active,22-Jul-2020,22-Jul-2021,2014051034311529134593
611,PROJEXASIA CONSTRUCTION CORPORATION,Corporation,03-Dec-2018,Platinum,Active,14-Jul-2020,14-Jul-2021,2018126461416241559
612,SEVENTH-DAY GENERAL MERCHANDISE,Single Proprietorship,08-Jun-2018,Platinum,Active,03-Aug-2020,03-Aug-2021,20180695402499418136
613,LD'S CONSTRUCTION AND SUPPLIES,Single Proprietorship,28-Jun-2011,Platinum,Active,14-Jul-2020,31-Jul-2021,20110642019869233564
614,"F. E. ZUELLIG (M), INC.",Corporation,06-Jul-2010,Platinum,Active,14-Jul-2020,14-Jul-2021,20100734442615810695
615,KINGMARK ENTERPRISES PHILIPPINES INC.,Corporation,25-Jan-2006,Platinum,Active,14-Jul-2020,14-Jul-2021,20060192511639619979
616,BLOOMBOOKS INC.,Corporation,02-Sep-2009,Platinum,Active,22-Jul-2020,22-Jul-2021,20090928410702857690
617,JENSAB ENTERPRISES,Single Proprietorship,04-Oct-2017,Platinum,Active,22-Jul-2020,22-Jul-2021,201710135764744019258
618,TOUCH ART TRADING ENTERPRISES,Corporation,20-Mar-2015,Platinum,Active,14-Jul-2020,14-Jul-2021,2015031308411168202650
619,DAVAO TECHNO CRAFT,Single Proprietorship,23-Mar-2006,Platinum,Active,15-Jul-2020,15-Jul-2021,20060398082037080777
620,SYREEN FUEL STATION,Single Proprietorship,07-Jul-2020,Platinum,Active,22-Jul-2020,22-Jul-2021,202007220294841794823
621,LIBER ENTERPRISE,Single Proprietorship,18-May-2020,Platinum,Active,14-Jul-2020,14-Jul-2021,2020052165311178426896
622,"ROSECO MARKETING VENTURES, INC.",Corporation,05-Mar-2015,Platinum,Active,23-Jul-2020,23-Jul-2021,2015031288581415176144
623,SKYTEC ENTERPRISES,Single Proprietorship,09-Nov-2017,Platinum,Active,20-Jul-2020,20-Jul-2021,201711129299920697555
624,CAIRNHILL METROLOGY (PHILS) INC.,Corporation,10-Jul-2015,Platinum,Active,14-Jul-2020,14-Jul-2021,201507141652838247435
625,"PHIL. JAC, INC.",Corporation,12-Jul-2007,Platinum,Active,15-Jul-2020,15-Jul-2021,20070715076123506349
626,"ISABELA WJC HARDWARE AND GENERAL MERCHANDISE, INC.",Corporation,21-Nov-2008,Platinum,Active,17-Jul-2020,17-Jul-2021,20081123578169836252
627,RTS EXPRESS IMPORTS & EXPORT,Single Proprietorship,07-Jul-2020,Platinum,Active,16-Jul-2020,16-Jul-2021,2020072202912066338027
628,SIX FORTUNE TRADING,Single Proprietorship,11-Jul-2011,Platinum,Active,17-Jul-2020,17-Jul-2021,20110742364464443105
629,WI-AL CONSTRUCTION BUILDERS,Single Proprietorship,31-Mar-2008,Platinum,Active,20-Jul-2020,20-Jul-2021,20080319725300827869
630,ROZMED ENTERPRISE INCORPORATED,Corporation,18-Nov-2009,Platinum,Active,20-Jul-2020,20-Jul-2021,200911296891093793207
631,DOUBLE DRAGON MERCHANDIZE INC.,Corporation,11-Jun-2018,Platinum,Active,14-Jul-2020,17-Jul-2021,201806950791399553478
632,JC4 OFFICE SUPPLIES AND EQUIPMENT TRADING,Single Proprietorship,23-Jun-2020,Platinum,Active,14-Jul-2020,14-Jul-2021,202006218981715623553
633,MAI CONSTRUCTION AND SUPPLY,Single Proprietorship,16-May-2008,Platinum,Active,14-Jul-2020,14-Jul-2021,200805205261003099651
634,SKYHAWK MARKETING AND GENERAL MERCHANDISE,Single Proprietorship,20-Dec-2016,Platinum,Active,16-Jul-2020,16-Jul-2021,2016121887541631372655
635,DNJ PHARMA TRADERS,Single Proprietorship,13-Oct-2008,Platinum,Active,16-Jul-2020,16-Jul-2021,200810228541993151179
636,MHAAN'S KITCHEN CAMP,Single Proprietorship,04-Oct-2019,Platinum,Active,16-Jul-2020,16-Jul-2021,20191017381810977747
637,P.Y. LACORTE BUILDERS,Single Proprietorship,22-May-2014,Platinum,Active,14-Jul-2020,14-Aug-2021,201405102721416471670
638,AEI INDUSTRIAL TRADE AND SOLUTIONS CO.,Partnership,30-Aug-2016,Platinum,Active,14-Jul-2020,14-Jul-2021,201608183129840026563
639,ALGEMARS CONSTRUCTION SUPPLY,Single Proprietorship,17-Apr-2008,Platinum,Active,14-Jul-2020,14-Jul-2021,20080420011617755861
640,EQUINOX ENTERPRISES,Single Proprietorship,13-Mar-2018,Platinum,Active,14-Jul-2020,15-Jul-2021,2018031099511475380516
641,XIAN DAVIN ENTERPRISES,Single Proprietorship,17-May-2016,Platinum,Active,14-Jul-2020,14-Jul-2021,201605171190414361750
642,"SINGAPORE GENEBIO, INC.",Corporation,02-May-2017,Platinum,Active,15-Jul-2020,15-Jul-2021,2017051648422117483561
643,HEALTHY KIT PHARMA MARKETING INC.,Corporation,07-Sep-2007,Platinum,Active,14-Jul-2020,14-Jul-2021,20070916309791253145
644,MANILA BROADCASTING COMPANY,Corporation,14-Aug-2008,Platinum,Active,16-Jul-2020,16-Jul-2021,200808541741581503433
645,E.J. MARTINEZ CONST. & SUPPLY,Single Proprietorship,24-Oct-2013,Platinum,Active,16-Jul-2020,16-Jul-2021,20131085645556722550
646,SAN CARLOS AGGREGATES,Single Proprietorship,16-May-2008,Platinum,Active,14-Jul-2020,14-Jul-2021,200805205321477927540
647,AUTODEN AUTOMOTIVE CENTER,Single Proprietorship,10-Apr-2019,Platinum,Active,14-Jul-2020,14-Jul-2021,201904465261671292961
648,A AND B CONSTRUCTION & SUPPLIES,Single Proprietorship,30-Aug-2012,Platinum,Active,15-Jul-2020,15-Jul-2021,201208581111930091417
649,VISATECH INTEGRATED CORPORATION,Corporation,15-Jul-2014,Platinum,Active,14-Jul-2020,14-Jul-2021,2014071080871058795312
650,"JC LIBERTY DEVELOPMENT, INCORPORATED",Corporation,16-May-2008,Platinum,Active,14-Jul-2020,14-Jul-2021,20080520534758394694
651,NUTRIMART ENTERPRISES INCORPORATED,Corporation,29-Dec-2015,Platinum,Active,27-Jul-2020,27-Jul-2021,2015121574172079114334
652,PARES DE FESING CATERING SERVICES,Single Proprietorship,19-Feb-2019,Platinum,Active,14-Jul-2020,14-Jul-2021,201902544091856823671
653,SM AGRI-MAC TRADING,Single Proprietorship,17-Jan-2006,Platinum,Active,15-Jul-2020,15-Jul-2021,20060191731770501619
654,ROVIRIH GAZZ STATION,Single Proprietorship,20-Jan-2010,Platinum,Active,16-Jul-2020,16-Jul-2021,2010011488531375997968
655,A AND B OFFICE SUPPLIES & EQUIPMENT,Single Proprietorship,30-Aug-2012,Platinum,Active,15-Jul-2020,15-Jul-2021,20120858109734791127
656,ALT HARDWARE AND CONSTRUCTION SUPPLY,Single Proprietorship,05-Jun-2013,Platinum,Active,16-Jul-2020,09-Aug-2021,20130673520645622574
657,BNO MEDLAB TRADING,Single Proprietorship,18-Aug-2015,Platinum,Active,16-Jul-2020,16-Jul-2021,2015081454321238757560
658,"IPG MEDIABRANDS PHILIPPINES, INC. DOING BUSINESS UNDER THENAMES AND STYLES OF UNIVERSAL MCCANN, INITIATIVEPHILIPPINES, CADREON PHILIPPINES AND REPRISE PHILIPPINES",Corporation,28-Aug-2017,Platinum,Active,16-Jul-2020,07-Aug-2021,20170814366552685273
659,CPQ COMPUTER CENTER,Single Proprietorship,18-Jan-2008,Platinum,Active,15-Jul-2020,15-Jul-2021,20080118289694631687
660,ED-N-DETH OFFICE SUPPLIES AND EQUIPMENT TRADING,Single Proprietorship,09-May-2019,Platinum,Active,15-Jul-2020,15-Jul-2021,20190543294995092666
661,M. MORENO LODGE AND RESTAURANT,Single Proprietorship,11-Jun-2008,Platinum,Active,14-Jul-2020,28-Aug-2021,200806209272085451433
662,GDBS BUILDERS AND ENTERPRISE,Single Proprietorship,13-Feb-2018,Platinum,Active,14-Jul-2020,19-Jul-2021,2018021152721996057253
663,ONEJMR TRADING,Single Proprietorship,12-Oct-2016,Platinum,Active,17-Jul-2020,17-Jul-2021,201610188653475736036
664,BACOLOD'S PRIME MOVER INDUSTRIAL INCORPORATED,Corporation,24-Feb-2015,Platinum,Active,15-Jul-2020,15-Jul-2021,201502127774361178850
665,RSMA BUILDERS AND GENERAL MERCHANDISE,Single Proprietorship,09-Feb-2010,Platinum,Active,14-Jul-2020,16-Aug-2021,20100231928524274853
666,"DANITECH POWER SYSTEM, INCORPORATED",Corporation,15-Apr-2002,Platinum,Active,16-Jul-2020,16-Jul-2021,2002046441711923575
667,JTHREES ENTERPRISES,Single Proprietorship,05-Jun-2014,Platinum,Active,16-Jul-2020,17-Jul-2021,2014061039231134094668
668,JUL-BEL ENTERPRISES & CONSTRUCTION,Single Proprietorship,13-Sep-2005,Platinum,Active,16-Jul-2020,17-Jul-2021,20050919735676474923
669,GENERAL SANTOS CITY KRISTAN EDUCATIONAL SUPPLY,Corporation,22-Feb-2007,Platinum,Active,14-Jul-2020,14-Jul-2021,20070212777129784180
670,"RP ALONSABE SURVEYING, ENGINEERING WORKS AND DESIGNS",Single Proprietorship,20-Sep-2013,Platinum,Active,15-Jul-2020,15-Jul-2021,201309828062072365805
671,RIVERMED INC.,Corporation,24-Jun-2019,Platinum,Active,17-Jul-2020,17-Jul-2021,201906367082142029780
672,PEACEES GENERAL MERCHANDISE,Single Proprietorship,29-Jan-2016,Platinum,Active,16-Jul-2020,18-Jul-2021,201601160249974604118
673,"INFOPAGE EDUCATION SERVICES, INC",Corporation,23-Apr-2018,Platinum,Active,15-Jul-2020,15-Jul-2021,201804103006659097117
674,TRI-DAN-J CONSTRUCTION AND TRADING,Single Proprietorship,10-Mar-2017,Platinum,Active,23-Jul-2020,23-Jul-2021,2017031740941789726853
675,PLUMBS ENGINEERING AND CONSTRUCTION,Single Proprietorship,25-May-2017,Platinum,Active,14-Jul-2020,30-Jul-2021,201705160493840916919
676,NERIAN'S PLACE,Single Proprietorship,07-Apr-2015,Platinum,Active,14-Jul-2020,25-Jul-2021,2015041322351866574410
677,"GRV FAMILY COMMERCIAL, INC.",Corporation,06-Feb-2008,Platinum,Active,14-Jul-2020,14-Jul-2021,200802186121361673914
678,PRIME SUITE,Single Proprietorship,04-May-2015,Platinum,Active,14-Jul-2020,14-Jul-2021,201505134864949700018
679,INDOOR AIR QUALITY PHILIPPINES INC.,Corporation,23-Jul-2019,Platinum,Active,24-Jul-2020,24-Jul-2021,201907313791012020175
680,RCJ TRADING AND GENERAL MERCHANDISE,Single Proprietorship,08-Feb-2013,Platinum,Active,14-Jul-2020,15-Jul-2021,201302657832065952262
681,S. CLYSLY ENTERPRISES INC.,Corporation,07-Feb-2014,Platinum,Active,15-Jul-2020,20-Jul-2021,201402932532046897622
682,ALTECIA ENTERPRISES,Single Proprietorship,27-Jun-2017,Platinum,Active,14-Jul-2020,14-Jul-2021,201706155007248172753
683,SYNERVET ANIMAL CLINIC AND VETERINARY SUPPLIES,Single Proprietorship,01-Feb-2013,Platinum,Active,16-Jul-2020,16-Jul-2021,201302652561137875113
684,MARON INDUSTRIAL SUPPLY & ENGINEERING SERVICES,Single Proprietorship,30-Oct-2007,Platinum,Active,04-Aug-2020,04-Aug-2021,20071017283299108455
685,MJCD TRADING & CONSTRUCTION,Single Proprietorship,04-Aug-2009,Platinum,Active,20-Jul-2020,20-Jul-2021,200908279981785570660
686,KUSINAH CATERING SERVICES,Single Proprietorship,09-Jul-2020,Platinum,Active,20-Jul-2020,20-Jul-2021,202007220333456809846
687,JUCRIS LASER CARE MARKETING,Single Proprietorship,16-Sep-2011,Platinum,Active,14-Jul-2020,14-Jul-2021,201109440621137323302
688,GOLDEN TIGER EXPRESS CORPORATION,Corporation,26-Apr-2018,Platinum,Active,17-Jul-2020,17-Jul-2021,201804102356202148076
689,ERJIL ENTERPRISE,Single Proprietorship,03-Oct-2018,Platinum,Active,15-Jul-2020,15-Jul-2021,201810750861132876011
690,YUNGKADAN TRADING,Single Proprietorship,11-Apr-2018,Platinum,Active,14-Jul-2020,14-Jul-2021,2018041058581979677530
691,GREGORIA MARKETING,Single Proprietorship,04-Jun-2008,Platinum,Active,14-Jul-2020,20-Jul-2021,20080620863533998894
692,"ALL NATION SECURITY AND INVESTIGATION SERVICES, INC.",Corporation,22-Nov-2002,Platinum,Active,16-Jul-2020,16-Jul-2021,200211180971035004796
693,GREGORIA PRINTING PRESS,Single Proprietorship,04-Jun-2008,Platinum,Active,14-Jul-2020,20-Jul-2021,20080620859731179832
694,DHEMARK DESIGNS CORP.,Corporation,16-Sep-2003,Platinum,Active,14-Jul-2020,14-Jul-2021,2003091294791823061567
695,FOODWEALTH AGRO VET TRADING,Single Proprietorship,24-Jul-2007,Platinum,Active,29-Jul-2020,05-Aug-2021,20070715334564729795
696,SCIELAB 3G LABORATORY AND MEDICAL EQUIPMENTS TRADING,Single Proprietorship,15-Aug-2019,Platinum,Active,14-Jul-2020,14-Jul-2021,20190827434482064714
697,ONE-STOP RESOLUTIONS & TRADING CORP.,Corporation,24-May-2013,Platinum,Active,16-Jul-2020,16-Jul-2021,201305725891042893016
698,EABP DRILLING AND CONSTRUCTION,Single Proprietorship,03-Jul-2020,Platinum,Active,15-Jul-2020,15-Jul-2021,202007219926416585672
699,DANAMIERA AGGREGATES & SUPPLY CORPORATION,Corporation,20-May-2013,Platinum,Active,14-Jul-2020,26-Jul-2021,201305721801835496808
700,LGC DESIGN OPTION OFFICE FURNITURES,Single Proprietorship,15-Aug-2011,Platinum,Active,16-Jul-2020,16-Jul-2021,201108432771086683577
701,"THE BIG BOX IDEPOT, INC.",Corporation,09-Jul-2020,Platinum,Active,15-Jul-2020,15-Jul-2021,2020072203631548815003
702,RG SANTOS TRADING,Single Proprietorship,06-Apr-2017,Platinum,Active,16-Jul-2020,19-Jul-2021,2017041690772067227975
703,COTABATO PLASTIC KING GENERAL MERCHANDISE,Single Proprietorship,24-Apr-2019,Platinum,Active,13-Jul-2020,13-Jul-2021,201904449711168830710
704,JERSON AGRICULTURAL SUPPLY,Single Proprietorship,17-Mar-2020,Platinum,Active,15-Jul-2020,15-Jul-2021,202003214478257819620
705,GC TECH,Single Proprietorship,13-Jun-2019,Platinum,Active,14-Jul-2020,14-Jul-2021,20190638482832968037
706,LORIN CLAIRE BAGS AND GARMENTS,Single Proprietorship,23-Jun-2017,Platinum,Active,16-Jul-2020,19-Jul-2021,201706155280296274338
707,R.M. NUÑEZ CONSTRUCTION CORPORATION,Corporation,18-Feb-2004,Platinum,Active,12-Aug-2020,12-Aug-2021,2004022905725082024
708,OMEGA CONSTRUCTION AND SUPPLY,Single Proprietorship,21-Nov-2012,Platinum,Active,05-Aug-2020,05-Aug-2021,201211622551538720542
709,A.P. COSTA CONSTRUCTION & TRADING,Single Proprietorship,21-Mar-2007,Platinum,Active,04-Aug-2020,04-Aug-2021,200703132231765919133
710,RAM BUILDERS AND TRADING,Single Proprietorship,02-Jul-2019,Platinum,Active,14-Jul-2020,14-Jul-2021,201907353931802348538
711,Z.C. PAPERLINE & COMPUTER STATIONERS,Single Proprietorship,29-Apr-2005,Platinum,Active,17-Jul-2020,17-Jul-2021,20050472351724881944
712,ALT AGRICULTURAL SUPPLIES,Single Proprietorship,04-Mar-2015,Platinum,Active,16-Jul-2020,01-Aug-2021,20150312860685655324
713,HOF MANSION INN INC.,Corporation,07-Jul-2014,Platinum,Active,16-Jul-2020,06-Aug-2021,2014071072403161762
714,WCVC BUILDERS,Single Proprietorship,08-Feb-2018,Platinum,Active,16-Jul-2020,20-Aug-2021,201802115718759632608
715,GC APPLIANCE CENTRUM,Corporation,22-Feb-2011,Platinum,Active,27-Jul-2020,27-Jul-2021,201102388341076842914
716,REXY-GEL'S PLACE AND CATERING SERVICES,Single Proprietorship,18-Feb-2016,Platinum,Active,16-Jul-2020,16-Jul-2021,201602162496588211924
717,VME ENTERPRISES,Single Proprietorship,15-Apr-2010,Platinum,Active,15-Jul-2020,15-Jul-2021,201004332561356445369
718,SHADOW AND TAIL SECURITY SERVICES,Single Proprietorship,26-Feb-2016,Platinum,Active,15-Jul-2020,15-Jul-2021,2016021633921437606063
719,LUMEL GLEN GENERAL MERCHANDISE,Single Proprietorship,26-May-2004,Platinum,Active,15-Jul-2020,19-Jul-2021,20040540232050308834
720,DC BROS BUILDERS AND TRADING,Single Proprietorship,22-Apr-2016,Platinum,Active,15-Jul-2020,24-Aug-2021,2016041692871562979053
721,"THE PHILIPPINE DAILY INQUIRER, INC.",Corporation,06-Mar-2013,Platinum,Active,17-Jul-2020,27-Jul-2021,20130367522635137563
722,VINNEX ENTERPRISES,Single Proprietorship,12-Feb-2007,Platinum,Active,14-Jul-2020,14-Jul-2021,20070212585364456972
723,WIDE WIDE WORLD EXPRESS CORPORATION,Corporation,23-Jan-2003,Platinum,Active,16-Jul-2020,04-Aug-2021,2003011363242448396
724,S.A. PLEYTO CONSTRUCTION CORPORATION,Corporation,09-Jul-2020,Platinum,Active,15-Jul-2020,15-Jul-2021,2020072205011287992112
725,LDV CONSTRUCTION,Single Proprietorship,19-Sep-2011,Platinum,Active,14-Jul-2020,14-Jul-2021,2011094408781723860
726,VCENTRAL INC.,Corporation,18-Oct-2017,Platinum,Active,14-Jul-2020,14-Jul-2021,201710132831142625350
727,RAYMUNDO'S CONSTRUCTION,Single Proprietorship,27-Feb-2019,Platinum,Active,13-Jul-2020,13-Jul-2021,201902531182094619682
728,ARADEL CONSTRUCTION AND SUPPLIES,Single Proprietorship,06-Jun-2019,Platinum,Active,17-Jul-2020,17-Jul-2021,201906394241794615315
729,A & B UNITED CORPORATION,Corporation,06-May-2014,Platinum,Active,14-Jul-2020,03-Aug-2021,2014051010911379345353
730,TECHNO - G COMPUTER SALES AND GENERAL MERCHANDISE,Single Proprietorship,24-Mar-2011,Platinum,Active,14-Jul-2020,14-Jul-2021,201103398351123244214
731,"ACE ELECTRONIC TECHNOLOGY, INC. DOING BUSINESS UNDER THENAME AND STYLE OF ALEXAN COMMERCIAL",Corporation,07-Feb-2008,Platinum,Active,17-Jul-2020,17-Jul-2021,20080218682210702751
732,ARIK GENERAL MERCHANDISING,Single Proprietorship,24-Jan-2013,Platinum,Active,15-Jul-2020,15-Jul-2021,201301646771856010153
733,JCDR LION CONSTRUCTION MATERIALS TRADING,Single Proprietorship,09-Jul-2020,Platinum,Active,15-Jul-2020,15-Jul-2021,2020072205561097359592
734,"VEMAVAL, INC.",Corporation,01-Feb-2007,Platinum,Active,04-Aug-2020,28-Aug-2021,200702124671938707006
735,GACOSCOS CONSTRUCTION,Single Proprietorship,28-Aug-2008,Platinum,Active,14-Jul-2020,14-Jul-2021,20080822161672477157
736,HYUNDAI ILOILO INCORPORATED,Corporation,07-Oct-2010,Platinum,Active,14-Jul-2020,18-Jul-2021,201010362691903385573
737,AALEE MARKETING,Single Proprietorship,15-Jul-2013,Platinum,Active,13-Jul-2020,16-Jul-2021,20130776566718983878
738,ARTURO A. MANAHAN CONSTRUCTION INC.,Corporation,12-Aug-2015,Platinum,Active,23-Jul-2020,23-Jul-2021,201508145054272046941
739,GABENMIK ENTERPRISE,Single Proprietorship,27-Jun-2017,Platinum,Active,15-Jul-2020,18-Jul-2021,20170615491568236349
740,XBB TRADING,Single Proprietorship,20-Feb-2012,Platinum,Active,15-Jul-2020,15-Jul-2021,2012021258321381889103
741,MARLON ANDAL CONSTRUCTION CORPORATION DOING BUSINESS UNDERMACC PHILIPPINES,Corporation,18-May-2017,Platinum,Active,15-Jul-2020,15-Jul-2021,201705161942218230498
742,"LBS FOODS, INC.",Corporation,10-Jun-2020,Platinum,Active,15-Jul-2020,15-Jul-2021,2020062181651307906079
743,SMARTPOWER INDUSTRIAL TECHNOLOGIES,Single Proprietorship,02-Apr-2014,Platinum,Active,14-Jul-2020,14-Jul-2021,201404985351483942754
744,TM ABAD CONSTRUCTION,Single Proprietorship,08-Aug-2006,Platinum,Active,16-Jul-2020,27-Jul-2021,200608107941222273604
745,P.C. VALENCIA CONSTRUCTION,Single Proprietorship,14-Nov-2007,Platinum,Active,03-Aug-2020,03-Aug-2021,200711174951521303414
746,PRIME MEDIX ENTERPRISES,Single Proprietorship,26-Feb-2013,Platinum,Active,24-Jul-2020,10-Aug-2021,20130266715479566659
747,ALDRIN CONTRUCTION AND SUPPLY,Single Proprietorship,01-Apr-2016,Platinum,Active,15-Jul-2020,15-Jul-2021,201604167392546323294
748,ROCKWELL CONSTRUCTION AND SUPPLY,Single Proprietorship,21-Nov-2017,Platinum,Active,15-Jul-2020,30-Jul-2021,201711127769781400091
