,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
1139,"TOPTECH TRADING AND CONSTRUCTION CO., INC.",Corporation,10-Dec-2003,Platinum,Active,26-Feb-2020,26-Feb-2021,200312153831142418872
1140,HOTEL KIMIKARLAI,Single Proprietorship,13-Apr-2010,Platinum,Active,26-Feb-2020,26-Feb-2021,20100470440847538318
1141,LEADWAY CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,18-Apr-2007,Platinum,Active,27-Feb-2020,03-Mar-2021,20070413457266268283
1142,NJG CONSTRUCTION INC.,Corporation,23-Jul-2019,Platinum,Active,27-Feb-2020,27-Feb-2021,20190731310200196017
1143,TOPSPOT HEAVY EQUIPMENT INC.,Corporation,24-Feb-2017,Platinum,Active,29-Feb-2020,01-Mar-2021,2017021776941920807410
1144,CHA CONSTRUCTION AND SUPPLY,Single Proprietorship,20-Dec-2006,Platinum,Active,27-Feb-2020,28-Feb-2021,20061212040596193667
1145,BUSINESS MACHINES CORPORATION,Corporation,14-Mar-2002,Platinum,Active,09-Mar-2020,21-Mar-2021,2002035591578265341
1146,"CIVIC MERCHANDISING, INC.",Corporation,07-Jan-2002,Platinum,Active,29-Feb-2020,09-Mar-2021,2002011752671071580965
1147,STRAIGHTFORWARD FASHION MERCHANDISING,Single Proprietorship,30-Mar-2017,Platinum,Active,02-Mar-2020,02-Mar-2021,201703169814805177908
1148,THE HERITAGE HOTEL MANILA,Corporation,29-Jun-2007,Platinum,Active,02-Mar-2020,02-Mar-2021,200706678911310666306
1149,JVG22 GENERAL CONSTRUCTION INC.,Corporation,17-Jul-2018,Platinum,Active,03-Mar-2020,03-Mar-2021,201807893001084293060
1150,MIF GENERAL MERCHANDISE,Single Proprietorship,06-Feb-2018,Platinum,Active,27-Feb-2020,27-Feb-2021,2018021165621219991178
1151,"ELECTROTEL, INCORPORATED",Corporation,19-Feb-2004,Platinum,Active,27-Feb-2020,26-Mar-2021,2004022939921839872
1152,SOA CONSTRUCTION,Single Proprietorship,25-Nov-2018,Platinum,Active,02-Mar-2020,05-Mar-2021,20181165833616998614
1153,ALDUEZA EVENTS PRODUCTION,Single Proprietorship,03-Apr-2019,Platinum,Active,14-Mar-2020,14-Mar-2021,20190447417262534412
1154,MAFRAN CONSTRUCTION AND TRADING,Single Proprietorship,19-Apr-2011,Platinum,Active,28-Apr-2020,28-Apr-2021,201104406011862410594
1155,WMLC TRADING & CONSTRUCTION SUPPLY,Single Proprietorship,23-Feb-2007,Platinum,Active,26-Feb-2020,01-Mar-2021,200702128551649295495
1156,RACER & DAWN GENERAL MERCHANDISE,Single Proprietorship,18-Feb-2009,Platinum,Active,27-Feb-2020,27-Feb-2021,200902248821251535343
1157,PHILIPPINE MANILA STANDARD PUBLISHING INC.,Corporation,19-May-2015,Platinum,Active,27-Feb-2020,18-Mar-2021,201505135830331861474
1158,GELLEX LAND SURVEYING SERVICES,Single Proprietorship,12-Oct-2016,Platinum,Active,28-Feb-2020,28-Feb-2021,2016101886551765238176
1159,WILPRES ENTERPRISES,Single Proprietorship,07-Sep-2004,Platinum,Active,26-Feb-2020,26-Feb-2021,2004095061192714946
1160,FIRST DATACORP,Corporation,06-Sep-2001,Platinum,Active,21-Feb-2020,22-Feb-2021,200109182703284667072
1161,ISUZU CEBU INC. - MANDAUE BRANCH,Corporation,13-Apr-2005,Platinum,Active,28-Feb-2020,28-Feb-2021,20050426034365852885
1162,CRUZ CATERING SERVICES,Single Proprietorship,19-Feb-2020,Platinum,Active,28-Feb-2020,28-Feb-2021,2020022111991987287228
1163,"EON (EVENTS ORGANIZER NETWORK), INC.",Corporation,21-May-2007,Platinum,Active,03-Mar-2020,17-Apr-2021,200705137321841514365
1164,S & S ENTERPRISES INC.,Corporation,19-Feb-2009,Platinum,Active,27-Feb-2020,27-Feb-2021,20090250485124945471
1165,JUST CLICK INTEGRATED SOLUTION,Corporation,13-Jan-2016,Platinum,Active,29-Feb-2020,05-Mar-2021,201601158478975799470
1166,AMBL EXPERT TRADER INC.,Corporation,18-May-2018,Platinum,Active,27-Feb-2020,27-Feb-2021,201805992531778176208
1167,BENCHMARK VALUERS & CREDITS SOLUTIONS INC.,Corporation,22-Oct-2016,Platinum,Active,27-Feb-2020,27-Feb-2021,201610190077189551696
1168,A.M. SALONG CONSTRUCTION,Single Proprietorship,21-Nov-2017,Platinum,Active,27-Feb-2020,27-Feb-2021,201711127352536509922
1169,VISTAAIRE BUILDERS AND AIRCONDITIONING SALES AND SERVICESINC.,Corporation,21-Nov-2018,Platinum,Active,27-Feb-2020,27-Feb-2021,20181166490976458863
1170,F V P S CONSTRUCTION CORP.,Corporation,05-Jan-2011,Platinum,Active,21-Feb-2020,21-Feb-2021,201101374862139407490
1171,"ASIAN PROTECTOR SECURITY SERVICES, INC.",Corporation,19-Jun-2013,Platinum,Active,27-Feb-2020,27-Feb-2021,201306744682004587401
1172,"MARSMAN DRYSDALE MEDICAL PRODUCTS, INC.",Corporation,01-Jun-2001,Platinum,Active,09-Mar-2020,12-Mar-2021,20010653549837187870
1173,SKYE DRUGSTORE AND DISTRIBUTION,Single Proprietorship,18-Feb-2020,Platinum,Active,29-Feb-2020,01-Mar-2021,2020022110511137159543
1174,DORALEX BUGASAN,Single Proprietorship,31-Jan-2019,Platinum,Active,29-Jun-2020,29-Jun-2021,201901572541197605226
1175,JBS GENERAL MERCHANDISE AND FARM SUPPLY,Single Proprietorship,25-Aug-2015,Platinum,Active,29-Feb-2020,01-Mar-2021,201508146290423411367
1176,SH & S ENTERPRISES,Single Proprietorship,14-Sep-2012,Platinum,Active,27-Feb-2020,27-Feb-2021,201209589961343191987
1177,"MRF-ITECH, INC.",Corporation,02-Nov-2015,Platinum,Active,21-Feb-2020,21-Feb-2021,201511152989268737597
1178,CENTRAL MINDANAO CONSTRUCTION MULTI-PURPOSE COOP.,Cooperative,28-May-2007,Platinum,Active,07-Apr-2020,07-Apr-2021,200705205441565178991
1179,ALTERMEDIC INC.,Corporation,26-Sep-2018,Platinum,Active,27-Feb-2020,27-Feb-2021,20180976399682265469
1180,CM REYES TRADING,Single Proprietorship,10-Aug-2018,Platinum,Active,27-Feb-2020,27-Feb-2021,20180884458726977134
1181,"VISION SECURITY SERVICES, INC.",Corporation,14-Dec-2005,Platinum,Active,03-Mar-2020,03-Mar-2021,2005129006129073582
1182,BLESSED ST. JOHN PHARMACEUTICALS & GEN. MDSE.,Single Proprietorship,21-Aug-2005,Platinum,Active,29-Feb-2020,11-Mar-2021,20050880821452900826
1183,LIMRAM BUSINESS VENTURES INC./EMINENT WATER LABORATORYCENTER,Corporation,13-Mar-2015,Platinum,Active,28-Feb-2020,28-Feb-2021,201503129974816239379
1184,PALAWAN NARRA COMMERCIAL,Single Proprietorship,07-Oct-2009,Platinum,Active,28-Feb-2020,05-Mar-2021,20091028914535066706
1185,R.S.F. CONSTRUCTION,Single Proprietorship,15-Sep-2006,Platinum,Active,10-Mar-2020,10-Mar-2021,20060911164979076596
1186,STUDIO84 INC.,Corporation,12-Jul-2013,Platinum,Active,09-Mar-2020,09-Mar-2021,20130776361838243681
1187,DARNEL'S IRON WORKS,Single Proprietorship,27-Aug-2013,Platinum,Active,09-Mar-2020,09-Mar-2021,20130879840188046567
1188,REFUGIOS PHARMACEUTICAL DISTRIBUTOR,Single Proprietorship,08-Jun-2004,Platinum,Active,02-Mar-2020,02-Mar-2021,2004064166158637701
1189,"THE FORT PARK ESTATE, INC.",Corporation,30-May-2014,Platinum,Active,27-Feb-2020,27-Mar-2021,2014051035081821969208
1190,TANJER ENTERPRISES,Single Proprietorship,05-Aug-2008,Platinum,Active,28-Feb-2020,31-Mar-2021,20080821842971424410
1191,AVLS ALL VISUAL & LIGHTS SYSTEMS CORPORATION,Corporation,29-May-2008,Platinum,Active,27-Feb-2020,27-Feb-2021,200805207461630130210
1192,EXELMED PHARMATRADE,Single Proprietorship,18-Mar-2010,Platinum,Active,05-Mar-2020,08-Apr-2021,201003328731183181945
1193,EDS MEDICAL SUPPLIES TRADING,Single Proprietorship,29-Aug-2019,Platinum,Active,27-Feb-2020,27-Feb-2021,201908249531467423977
1194,NETWORLD HOTEL MANAGEMENT CORPORATION,Corporation,02-Apr-2014,Platinum,Active,09-Mar-2020,09-Mar-2021,201404211318628194731
1195,LORIELLE EDUCATIONAL SUPPLIES AND MATERIALS,Single Proprietorship,29-Oct-2004,Platinum,Active,27-Feb-2020,22-Mar-2021,2004105548310132762
1196,WEB.COM.PH INC.,Corporation,03-Nov-2011,Platinum,Active,28-Feb-2020,20-Mar-2021,201111451691174250738
1197,FERDIELAINE ENTERPRISES,Single Proprietorship,15-Mar-2017,Platinum,Active,27-Feb-2020,27-Feb-2021,201703173821360089906
1198,DUMAPIG FUEL AND SERVICE STATION,Single Proprietorship,21-Jan-2020,Platinum,Active,03-Mar-2020,03-Mar-2021,2020011622829527379
1199,COPIER SOURCE ENTERPRISES,Single Proprietorship,30-Jul-2014,Platinum,Active,29-Feb-2020,18-Mar-2021,2014071093532023050537
1200,MEDRESOURCE TRADING,Single Proprietorship,29-Dec-2011,Platinum,Active,28-Feb-2020,28-Feb-2021,20111246317193029881
1201,DL KID'S LAUNDRY SERVICES,Single Proprietorship,27-Feb-2012,Platinum,Active,27-Feb-2020,27-Feb-2021,201202492692130288626
1202,AHOK'S NUTRISHAKES FOOD CORNER,Single Proprietorship,18-Nov-2013,Platinum,Active,29-Feb-2020,01-Mar-2021,201311873861495016830
1203,CAZH ENTERPRISE,Single Proprietorship,17-Sep-2012,Platinum,Active,28-Feb-2020,28-Feb-2021,20120959030769050615
1204,AD CRAYTION INC.,Corporation,27-Jul-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,2018078720018821640
1205,"LOCKHEED FEDERAL SECURITY AGENCY, INC.",Corporation,19-Aug-2015,Platinum,Active,28-Feb-2020,26-Mar-2021,2015081457861638780419
1206,MEDTECS MATERIALS TECHNOLOGY CORPORATION,Corporation,06-Feb-2012,Platinum,Active,27-Feb-2020,27-Feb-2021,20120248133822811640
1207,TEODY AUTO REPAIR SHOP,Single Proprietorship,05-Aug-2011,Platinum,Active,02-Mar-2020,19-Mar-2021,201108430691562549230
1208,"IMAGINET INTERNATIONAL, INC.",Corporation,15-Oct-2010,Platinum,Active,14-Mar-2020,22-Mar-2021,201010364161148910279
1209,"SCI-PRO INTERNATIONAL, INC.",Corporation,17-Feb-2017,Platinum,Active,28-Feb-2020,28-Feb-2021,2017021790272134714987
1210,TABUK AUTO CENTER,Single Proprietorship,14-May-2019,Platinum,Active,28-Feb-2020,28-Feb-2021,2019054290236120899
1211,SONKKENS OFFICE EQUIPMENT TRADING,Single Proprietorship,05-Nov-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,20191111954187734716
1212,BNA CONSTRUCTION,Single Proprietorship,11-Jan-2018,Platinum,Active,28-Feb-2020,28-Feb-2021,201801120581411418868
1213,ALEG CONSTRUCTION AND SUPPLY,Single Proprietorship,27-Oct-2015,Platinum,Active,27-Feb-2020,27-Feb-2021,2015101525191179371519
1214,EBV SECURITY AND INVESTIGATION SERVICES INCORPORATED,Corporation,15-Mar-2019,Platinum,Active,27-Feb-2020,27-Feb-2021,201903503471857750366
1215,JMH MICROFINANCE INC. (MI CORAZON CONVENTION CENTER),Corporation,21-Mar-2018,Platinum,Active,02-Mar-2020,02-Mar-2021,2018031081142136794136
1216,N. FRANCISCO CONSTRUCTION,Single Proprietorship,29-Sep-2004,Platinum,Active,27-Feb-2020,04-Apr-2021,2004095269673986778
1217,SYNERGY88 PRODUCTIONS INC.,Corporation,21-Nov-2013,Platinum,Active,03-Mar-2020,03-Mar-2021,20131187624289145743
1218,SPRING STAR CONSTRUCTION AND SUPPLY,Single Proprietorship,27-Sep-2006,Platinum,Active,27-Feb-2020,27-Feb-2021,20060911283559234086
1219,WELLTHY SOLUTIONS INC,Corporation,07-Mar-2011,Platinum,Active,03-Mar-2020,03-Mar-2021,20110339232920541011
1220,TIMELYTECH ENTERPRISES INC.,Corporation,22-Aug-2018,Platinum,Active,03-Mar-2020,03-Mar-2021,20180882421833585189
1221,NUEVA SEGOVIA CONSORTIUM OF COOPERATIVES,Cooperative,01-Aug-2012,Platinum,Active,28-Feb-2020,28-Feb-2021,2012085686836001669
1222,J AND E GENERAL MERCHANDISE,Single Proprietorship,20-Feb-2020,Platinum,Active,28-Feb-2020,28-Feb-2021,202002211447748769409
1223,RJJ ARISTOTLE BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,06-Feb-2018,Platinum,Active,28-Feb-2020,05-Mar-2021,201802116488394760031
1224,MARIANNE'S GENERAL MERCHANDIZE,Single Proprietorship,05-Sep-2016,Platinum,Active,02-Mar-2020,02-Mar-2021,201609183910469087233
1225,RJDV TRADING,Single Proprietorship,10-Apr-2006,Platinum,Active,01-Mar-2020,01-Mar-2021,2006049930463557112
1226,FERNANDOS HOTEL,Corporation,05-Aug-2008,Platinum,Active,28-Feb-2020,28-Feb-2021,200808218501400370583
1227,NP MARKETING,Single Proprietorship,10-Dec-2007,Platinum,Active,28-Feb-2020,28-Feb-2021,2007121791861096111
1228,TREBNYL CONSTRUCTION,Single Proprietorship,31-Jan-2020,Platinum,Active,28-Feb-2020,28-Feb-2021,202001209170272920725
1229,AMD CONSUMER GOODS TRADING,Single Proprietorship,18-Feb-2020,Platinum,Active,28-Feb-2020,28-Feb-2021,2020022110501763071901
1230,ARMA-MED TECHNOLOGIES,Corporation,18-Jul-2019,Platinum,Active,28-Feb-2020,28-Feb-2021,20190731994806688027
1231,LALIWET-W BUILDERS,Single Proprietorship,21-Jan-2019,Platinum,Active,02-Mar-2020,02-Mar-2021,20190159067773944051
1232,JDE HARDWARE & CONSTRUCTION SUPPLY,Single Proprietorship,25-Jun-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,201906364981751942026
1233,SAPITOLA CONSTRUCTION,Single Proprietorship,23-May-2012,Platinum,Active,28-Feb-2020,12-Mar-2021,201205532811594593942
1234,DRIN AND JOHN ENTERPRISES,Single Proprietorship,17-Mar-2014,Platinum,Active,28-Feb-2020,07-Mar-2021,201403968481848240528
1235,ODIONGAN SATO HOTEL AND RESORT CORPORATION,Corporation,01-Feb-2018,Platinum,Active,02-Mar-2020,06-Mar-2021,2018021173682093129267
1236,JODAIZY'S FOOD PRODUCTS AND CATERING SERVICES,Single Proprietorship,30-Jan-2019,Platinum,Active,28-Feb-2020,28-Feb-2021,201901576161947938837
1237,TANDEM CEDAR CYPRESS CORPORATION,Corporation,30-Oct-2015,Platinum,Active,02-Mar-2020,29-Mar-2021,2015101528991763763511
1238,ARIEL G TAN PETROLEUM,Single Proprietorship,20-Jun-2019,Platinum,Active,28-Feb-2020,28-Feb-2021,201906373712131564369
1239,CAVTECH MULTI-RESOURCES TECHNOLOGY INC.,Corporation,13-Apr-2018,Platinum,Active,28-Feb-2020,28-Feb-2021,201804104679811847156
1240,FS CO ENTERPRISES,Single Proprietorship,10-Jul-2014,Platinum,Active,03-Mar-2020,03-Mar-2021,2014071077492040906490
1241,DESIGNDEN PRODUCT AND DESIGN SERVICES,Single Proprietorship,16-Jul-2015,Platinum,Active,28-Feb-2020,28-Feb-2021,2015071423562119108782
1242,J.R.S BUILDERS,Single Proprietorship,07-Mar-2016,Platinum,Active,28-Feb-2020,15-Mar-2021,2016031643531726272316
1243,MARIÑAS TECHNOLOGIES INC.,Corporation,18-Jun-2009,Platinum,Active,28-Feb-2020,06-Mar-2021,200906272191070479345
1244,JANSEN CONSTRUCTION SERVICES,Single Proprietorship,29-Sep-2018,Platinum,Active,09-Mar-2020,09-Mar-2021,201809756611510119933
1245,STAR GENERAL MERCHANDISE AND HEAVY EQUIPMENT,Single Proprietorship,05-Sep-2016,Platinum,Active,28-Feb-2020,28-Feb-2021,201609184034290672133
1246,JAHA GENERAL INTERIORS,Single Proprietorship,15-Oct-2009,Platinum,Active,14-Mar-2020,14-Mar-2021,200910290581635235233
1247,AMAH ENTERPRISES,Single Proprietorship,02-Nov-2016,Platinum,Active,28-Feb-2020,28-Feb-2021,2016111912061980821343
1248,SONICOM SECURITY AGENCY CO,Partnership,06-Feb-2018,Platinum,Active,28-Feb-2020,28-Feb-2021,201802116471923165237
1249,ASM GENERAL MERCHANDISE,Single Proprietorship,27-Jul-2018,Platinum,Active,02-Mar-2020,02-Mar-2021,20180787240827770860
1250,KRESAL ENTERPRISES,Single Proprietorship,16-Feb-2015,Platinum,Active,23-Mar-2020,23-Mar-2021,201502126914105173636
1251,ANEMONE GENERAL MERCHANDISE,Single Proprietorship,13-Jan-2016,Platinum,Active,03-Mar-2020,19-Mar-2021,201601158460803891477
1252,JOVIE'S OFFICE AND SCHOOL SUPPLIES,Single Proprietorship,06-Feb-2020,Platinum,Active,09-Mar-2020,09-Mar-2021,202002209907568171114
1253,VALUABLE MERCHANDISING,Single Proprietorship,24-Jun-2008,Platinum,Active,03-Mar-2020,03-Mar-2021,20080621176787276677
1254,IPCAR TECH INC.,Corporation,13-Oct-2011,Platinum,Active,28-Feb-2020,28-Feb-2021,20111044702701058871
1255,SOUTHERNBRIDGE PHILIPPINES CORPORATION (NEWBRIDGE ELECTRICALENTERPRISES),Corporation,01-Jun-2007,Platinum,Active,28-Feb-2020,28-Feb-2021,20070613994749548280
1256,"VITALE VALUATION SERVICES, INC.",Corporation,07-Mar-2002,Platinum,Active,27-Feb-2020,27-Feb-2021,2002035171564318197
1257,OBIAS CONSTRUCTION AND SUPPLY,Single Proprietorship,07-Feb-2020,Platinum,Active,28-Feb-2020,28-Feb-2021,202002210060585159183
1258,PLATES AND PRINTS ENTERPRISES,Single Proprietorship,18-Jun-2013,Platinum,Active,03-Mar-2020,24-Mar-2021,201306743212088578771
1259,JEDWIN SUPPLIES ENTERPRISES,Single Proprietorship,05-Mar-2014,Platinum,Active,03-Mar-2020,24-Mar-2021,20140395662236518
1260,J.P. ESPIRITU CONSTRUCTION SERVICES AND SUPPLY,Single Proprietorship,21-Aug-2018,Platinum,Active,24-Feb-2020,24-Feb-2021,201808825801582759422
1261,"RSP LIM CONSTRUCTION COMPANY, INC.",Corporation,08-Sep-2009,Platinum,Active,28-Feb-2020,28-Feb-2021,200909284761656524128
1262,SCR CONSTRUCTION AND ENTERPRISES,Single Proprietorship,05-Jan-2018,Platinum,Active,25-Feb-2020,25-Feb-2021,2018017528159608496
1263,AWANG HARDWARE,Single Proprietorship,19-Feb-2020,Platinum,Active,24-Feb-2020,24-Feb-2021,2020022111801203284630
1264,J.M. MALIGAYA CONSTRUCTION & CONSTRUCTION SUPPLY,Single Proprietorship,04-May-2005,Platinum,Active,28-Feb-2020,11-Mar-2021,2005057251261985285
1265,R.A.ORTIZ CONSTRUCTION,Single Proprietorship,27-Dec-2018,Platinum,Active,10-Mar-2020,10-Mar-2021,20181261861939408847
1266,"GENSAN MAJESTIC SHOPPING CENTER, INC.",Corporation,14-May-2014,Platinum,Active,01-Mar-2020,14-Mar-2021,2014051019462028665507
1267,RBF GENERAL MERCHANDISE,Single Proprietorship,12-Sep-2018,Platinum,Active,28-Feb-2020,28-Feb-2021,20180978923463492854
1268,ZHAR CAR TRADING,Single Proprietorship,13-Feb-2020,Platinum,Active,01-Mar-2020,01-Mar-2021,202002210549999611884
1269,PHIL. REPRO-COM PRODUCTS & SYSTEMS INC.,Corporation,09-Jul-2007,Platinum,Active,09-Mar-2020,09-Mar-2021,200707230941283368857
1270,PMSD CONSTRUCTION SERVICES,Single Proprietorship,28-Jan-2020,Platinum,Active,11-May-2020,11-May-2021,2020012088941181108556
1271,HUBERTO INTIA IBARRIENTOS ENGINEERING SERVICES,Single Proprietorship,24-Nov-2010,Platinum,Active,29-Feb-2020,01-Mar-2021,20101136988135563880
1272,JMARC-Q CONSTRUCTION AND SUPPLY,Single Proprietorship,17-Nov-2014,Platinum,Active,28-Feb-2020,28-Feb-2021,201411120142504698217
1273,GSA FREIGHT MAJU CHANTAN INC.,Corporation,11-Sep-2019,Platinum,Active,29-Feb-2020,01-Mar-2021,201909220421341549046
1274,R.D. FLORES CONSTRUCTION,Single Proprietorship,06-Feb-2020,Platinum,Active,01-Mar-2020,01-Mar-2021,2020022097961882814156
1275,ERA GOLD AGRI CORP.,Corporation,04-Jul-2019,Platinum,Active,03-Mar-2020,03-Mar-2021,2019073501950648620
1276,RV8 BUILDERS CO.,Partnership,20-Feb-2020,Platinum,Active,01-Mar-2020,01-Mar-2021,2020022113231602179353
1277,PER CONSTRUCTION AND SUPPLY,Single Proprietorship,22-Jan-2014,Platinum,Active,09-Mar-2020,18-Mar-2021,20140191741209354535
1278,DODOY LELING CONSTRUCTION SUPPLY & GENERAL SERVICES,Single Proprietorship,14-Oct-2011,Platinum,Active,28-Feb-2020,11-Mar-2021,201110447791766141454
1279,SCATR CONSTRUCTION,Single Proprietorship,13-Feb-2020,Platinum,Active,01-Mar-2020,01-Mar-2021,2020022106241935145344
1280,JMBM CONSTRUCTION,Single Proprietorship,14-Mar-2008,Platinum,Active,28-Feb-2020,15-Mar-2021,20080319498988361934
1281,KEREM IT SOLUTIONS,Single Proprietorship,22-Oct-2018,Platinum,Active,02-Jul-2020,02-Jul-2021,20181071742140267451
1282,DC AMBAL CONSTRUCTION AND SUPPLY,Single Proprietorship,27-Sep-2016,Platinum,Active,06-Mar-2020,13-Mar-2021,2016091867831032207804
1283,"GCK INTERNATIONAL, INC.",Corporation,28-Dec-2011,Platinum,Active,03-Mar-2020,03-Mar-2021,201112462821170340219
1284,ISYLV TRADING,Single Proprietorship,18-Aug-2014,Platinum,Active,24-Feb-2020,24-Feb-2021,2014081113671978375018
1285,MEDICUS PHILIPPINES INC.,Corporation,19-Nov-2012,Platinum,Active,09-Mar-2020,09-Mar-2021,201211187160926559345
1286,ABBRYL'S HEALTHCARE PRODUCTS,Single Proprietorship,08-Aug-2016,Platinum,Active,28-Feb-2020,28-Feb-2021,201608180499469029270
1287,WELL SAVE PHARMA,Single Proprietorship,27-Dec-2018,Platinum,Active,24-Feb-2020,24-Feb-2021,2018126182469001643
1288,S.A. PLEYTO CONSTRUCTION,Single Proprietorship,01-Sep-2008,Platinum,Active,28-Feb-2020,28-Feb-2021,20080922206226929312
1289,"SINGEL AEROMARINE, INC.",Corporation,13-Mar-2014,Platinum,Active,28-Feb-2020,28-Feb-2021,20140396514963580484
1290,TARLAC PROVINCIAL SEED GROWERS PRIMARY MULTIPURPOSECOOPERATIVE,Cooperative,10-May-2012,Platinum,Active,28-Feb-2020,28-Feb-2021,201205527301589510167
1291,BMJ CONSTRUCTION,Single Proprietorship,04-Jul-2007,Platinum,Active,28-Feb-2020,28-Feb-2021,20070714887510953632
1292,JRBB CONSTRUCTION,Single Proprietorship,27-Mar-2009,Platinum,Active,26-Feb-2020,26-Feb-2021,200903257521113782360
1293,KIMGIE STEAK HAUS AND CATERING SERVICES,Single Proprietorship,12-Mar-2015,Platinum,Active,29-Feb-2020,01-Mar-2021,2015031297781486711810
1294,MC EC MARKETING,Single Proprietorship,28-Jan-2014,Platinum,Active,24-Feb-2020,15-Mar-2021,201401923061823401642
1295,HXPRO SOUNDS AND LIGHTS SERVICES,Single Proprietorship,06-Oct-2017,Platinum,Active,28-Feb-2020,02-Mar-2021,2017101356221855435647
1296,EXECUTOR SECURITY AGENCY,Single Proprietorship,25-Apr-2017,Platinum,Active,05-Mar-2020,05-Mar-2021,2017041659531809554736
1297,KINGFILES MULTI VENTURES INC.,Corporation,11-Mar-2015,Platinum,Active,09-Mar-2020,20-Mar-2021,2015031296501865758628
1298,HERTZ CONSTRUCTION SUPPLY,Single Proprietorship,07-Apr-2015,Platinum,Active,28-Feb-2020,28-Feb-2021,2015041322101492020505
1299,GURT LLC,Foreign Company Organization,12-Sep-2018,Platinum,Active,06-Apr-2020,06-Apr-2021,201809785621286457280
1300,"ORIENT STAR CONSTRUCTION, INC.",Corporation,08-Nov-2006,Platinum,Active,28-Feb-2020,28-Feb-2021,200611116431258678015
1301,WTL APARTMENT AND WAREHOUSE,Single Proprietorship,15-Sep-2017,Platinum,Active,26-Feb-2020,26-Feb-2021,201709139228200369538
1302,AL-MODHEL CONSTRUCTION AND ENGINEERING SERVICES,Single Proprietorship,02-Mar-2015,Platinum,Active,28-Feb-2020,28-Feb-2021,201503128358427427240
1303,LARD BUILDERS,Single Proprietorship,04-Feb-2005,Platinum,Active,24-Feb-2020,24-Feb-2021,20050263721808254499
1304,MOMENT DIAGRAM BUILDERS,Single Proprietorship,14-Oct-2009,Platinum,Active,29-Feb-2020,01-Mar-2021,200910290041292418291
1305,BAMM BUSINESS VENTURES INC,Corporation,29-Jul-2017,Platinum,Active,17-Mar-2020,17-Mar-2021,201707149062619299268
1306,LMVJ TRADING,Single Proprietorship,08-Jul-2017,Platinum,Active,28-Feb-2020,07-Mar-2021,2017071523331618852367
1307,CHINA GEO ENGINEERING CORPORATION,Foreign Company Organization,26-Feb-2018,Platinum,Active,28-Feb-2020,08-Mar-2021,2018021129781506632629
1308,EVSON CONSTRUCTION INCORPORATED,Corporation,22-Jun-2009,Platinum,Active,03-Mar-2020,03-Mar-2021,20090627272956337146
1309,ALTOS CONSTRUCTION,Single Proprietorship,04-May-2009,Platinum,Active,26-May-2020,26-May-2021,2009052629638006447
1310,AUTO-PHIL MARKETING CORPORATION,Corporation,03-Mar-2010,Platinum,Active,05-Mar-2020,05-Mar-2021,20100332523581016870
1311,GREEN ALLIANCE DEVELOPMENT CORP.,Corporation,07-Mar-2019,Platinum,Active,28-Feb-2020,07-Mar-2021,201903517871450133473
1312,R.E. ANTIG ENTERPRISES,Single Proprietorship,07-Jan-2019,Platinum,Active,28-Feb-2020,28-Feb-2021,20190161123483877408
1313,INTELEK QUEST MANAGEMENT SYSTEMS CONSULTANCY SERVICES,Single Proprietorship,19-Aug-2015,Platinum,Active,02-Mar-2020,02-Mar-2021,201508145714676051248
1314,ALECJAN ENTERPRISES,Single Proprietorship,03-Dec-2015,Platinum,Active,03-Mar-2020,11-Mar-2021,201512155744550258095
1315,MEGAWIDE CONSTRUCTION CORPORATION,Corporation,05-Oct-2012,Platinum,Active,01-Mar-2020,01-Mar-2021,201210600571040747588
1316,PARENG ANGELO AUTOPARTS CORPORATION,Corporation,11-May-2016,Platinum,Active,24-Feb-2020,24-Feb-2021,201605170776340362267
1317,MEARL ENTERPRISES,Single Proprietorship,02-Apr-2009,Platinum,Active,28-Feb-2020,06-Mar-2021,20090425880167136722
1318,MILLENNIUM GAS TRADING,Single Proprietorship,09-Sep-2014,Platinum,Active,03-Mar-2020,03-Mar-2021,2014091135541946265441
1319,189 ENTERPRISES,Single Proprietorship,14-Jan-2016,Platinum,Active,29-Feb-2020,01-Mar-2021,2016011584981184333563
1320,I-TECH INDUSTRIAL SALES,Single Proprietorship,12-Apr-2011,Platinum,Active,28-Feb-2020,28-Feb-2021,2011044039585600313
1321,"VAMSLER PHILIPPINES, INC.",Corporation,26-Jan-2004,Platinum,Active,05-Mar-2020,17-Apr-2021,20040124221409642885
1322,FBEB GLASS AND ALUMINUM ENTERPRISE,Single Proprietorship,16-Aug-2019,Platinum,Active,01-Mar-2020,01-Mar-2021,201908271451796122311
1323,NCAI CONSTRUCTION SERVICES,Single Proprietorship,06-Jun-2019,Platinum,Active,01-Mar-2020,01-Mar-2021,20190639642853299874
1324,SOUTH KEY PRINTSHOP,Single Proprietorship,27-Feb-2018,Platinum,Active,02-Mar-2020,02-Mar-2021,2018021123521436994815
1325,MASSIVE INTEGRATED TECH SOLUTIONS INC.,Corporation,12-Mar-2015,Platinum,Active,28-Feb-2020,28-Feb-2021,201503112974822835722
