,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
568,PUREGOLD CONSTRUCTION & DEVELOPMENT CORP.,Corporation,12-Jan-2010,Platinum,Active,04-Mar-2020,04-Mar-2021,20100130319702734902
569,"JARTON SECURITY AGENCY, INC.",Corporation,07-Jan-2008,Platinum,Active,05-Mar-2020,05-Mar-2021,20080118128863907355
570,MERIDIAN NATURE-TEK CORP.,Corporation,20-Jun-2017,Platinum,Active,05-Mar-2020,07-Mar-2021,201706155831508862785
571,EJC BUILDERS & GENERAL MERCHANDISE,Single Proprietorship,14-Oct-2016,Platinum,Active,05-Mar-2020,12-Mar-2021,201610188778430455601
572,"ALPHA VENICE TRANSPORT AND TRAVEL SERVICES,OPC",Corporation,31-Jan-2020,Platinum,Active,05-Mar-2020,05-Mar-2021,202001209228165287274
573,"SHALOM MEDICAL DIAGNOSTIC LABORATORY, INC.",Corporation,21-Oct-2016,Platinum,Active,05-Mar-2020,06-Mar-2021,201610189834861780881
574,RMC 4TH WALL PRODUCTION DESIGN CORP,Corporation,22-Aug-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,20180882477705901546
575,PCJ SECURITY TRAINING ACADEMY INC.,Corporation,01-Feb-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,2018021173281406032910
576,EPHRAIM BUILDERS INC.,Corporation,14-Feb-2020,Platinum,Active,05-Mar-2020,05-Mar-2021,202002210777993454870
577,DATAWORLD COMPUTER CENTER,Single Proprietorship,01-Apr-2004,Platinum,Active,05-Mar-2020,13-Mar-2021,20040413330263705185
578,MKG PUBLISHING,Single Proprietorship,27-Aug-2013,Platinum,Active,05-Mar-2020,05-Mar-2021,20130879841514202720
579,EDUN SECURITY AGENCY INC.,Corporation,06-Jan-2016,Platinum,Active,05-Mar-2020,05-Mar-2021,2016011577911879072960
580,JULIMON'S ENTERPRISES AND CONSTRUCTION SERVICES,Single Proprietorship,27-Apr-2017,Platinum,Active,11-Mar-2020,11-Mar-2021,201704165458707023099
581,H. NEYPES CONSTRUCTION,Single Proprietorship,27-Feb-2020,Platinum,Active,05-Mar-2020,05-Mar-2021,2020022127411599697667
582,N.E.B. CONSTRUCTION AND SUPPLY,Single Proprietorship,13-Feb-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,201802115152989595062
583,BONUS MERCHANDISING INC.,Corporation,24-Jun-2019,Platinum,Active,10-Mar-2020,10-Mar-2021,20190636775425173588
584,ONE AGNO MEDICAL SOLUTIONS,Single Proprietorship,11-May-2014,Platinum,Active,05-Mar-2020,14-Mar-2021,2014051015641377065868
585,QUINNOT BUENBROSE ENTERPRISES,Single Proprietorship,09-Nov-2017,Platinum,Active,09-Mar-2020,09-Mar-2021,201711129320285508674
586,"ATD CONSTRUCT GROUP, INC.",Corporation,07-Jul-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,201807910302040117319
587,MARBEL COMPUTER CENTER,Single Proprietorship,06-Feb-2017,Platinum,Active,09-Mar-2020,12-Apr-2021,20170218174194585030
588,DKB CONSTRUCTION SUPPLY,Single Proprietorship,15-Feb-2012,Platinum,Active,09-Mar-2020,09-Mar-2021,201202485442061345864
589,"GLORY LUMBER CONSTRUCTION SUPPLIES, INC.",Corporation,26-Dec-2019,Platinum,Active,09-Mar-2020,09-Mar-2021,2019124357341752920
590,STX ENTERPRISES,Single Proprietorship,21-Oct-2003,Platinum,Active,10-Mar-2020,14-Mar-2021,20031019381359732765
591,CELBROS CONSTRUCTION AND SUPPLIES,Single Proprietorship,12-Feb-2019,Platinum,Active,09-Mar-2020,11-Mar-2021,201902554522043686251
592,"LEOPARD SECURITY & INVESTIGATION AGENCY, INC.",Corporation,09-Jan-2015,Platinum,Active,05-Mar-2020,05-Mar-2021,2015011236301780346765
593,CJH SUITES CORPORATION,Corporation,05-Dec-2014,Platinum,Active,09-Mar-2020,29-Mar-2021,201412124142774431115
594,"THE PHILIPPINE SLAUGHTERHOUSE MANAGEMENT AND OPERATIONS(PSMO,INC)",Corporation,02-Dec-2016,Platinum,Active,05-Mar-2020,05-Mar-2021,2016121910681508703017
595,KEJAMARENIK CONSTRUCTION & CONSTRUCTION SUPPLIES,Single Proprietorship,04-May-2009,Platinum,Active,05-Mar-2020,06-Mar-2021,200905262861105373032
596,JAJA'S GENERAL MERCHANDISE,Single Proprietorship,11-May-2015,Platinum,Active,05-Mar-2020,05-Mar-2021,201505135440941284838
597,DERMASIA CORPORATION,Corporation,08-Jun-2014,Platinum,Active,05-Mar-2020,05-Mar-2021,2014061041321365392357
598,DE PRO LE ENTERPRISES,Single Proprietorship,13-Feb-2020,Platinum,Active,05-Mar-2020,05-Mar-2021,202002210599125363513
599,OPHTHASWISSMED PHILIPPINES INC.,Corporation,13-Oct-2014,Platinum,Active,10-Mar-2020,10-Mar-2021,2014101166682103850480
600,SABBY'S ENTERPRISE,Single Proprietorship,03-Apr-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,2018041064516892107
601,SINEMATIKA INC,Corporation,07-Jul-2018,Platinum,Active,14-Aug-2020,14-Aug-2021,201807910352097571305
602,CASH PROCESSING SOLUTIONS INC.,Corporation,22-Sep-2008,Platinum,Active,11-Mar-2020,21-Mar-2021,200809225241130584669
603,NIEME PUBLISHING HOUSE CO. LTD.,Corporation,07-Mar-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,201803110994502438179
604,JD SEEDS AND FARM SUPPLY,Single Proprietorship,04-Feb-2020,Platinum,Active,09-Mar-2020,09-Mar-2021,202002209586357589338
605,JC SOUL WINNERS PUBLISHING CORP.,Corporation,12-Jan-2010,Platinum,Active,05-Mar-2020,19-Mar-2021,20100130315641356755
606,REFFLESIAS TRADING,Single Proprietorship,13-Sep-2007,Platinum,Active,09-Mar-2020,30-Apr-2021,200709164281780319709
607,AMB STAR AUTO DIAGNOSTIC CENTER,Single Proprietorship,10-Jul-2017,Platinum,Active,25-Mar-2020,25-Mar-2021,201707152246392503547
608,PRIOR AUTO GENERAL REPAIR SHOP,Single Proprietorship,04-Jun-2009,Platinum,Active,05-Mar-2020,05-Mar-2021,20090626975420415868
609,EVERSOFT I.T SOLUTIONS,Single Proprietorship,23-Oct-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,20191013884927276070
610,FRONTIER POWER TECHNOLOGIES AND ALLIED SERVICES,Single Proprietorship,02-May-2008,Platinum,Active,09-Mar-2020,09-Mar-2021,20080520274919263207
611,AHM BUILDERS,Single Proprietorship,10-Aug-2015,Platinum,Active,09-Mar-2020,09-Mar-2021,2015081446521342814528
612,ROM PHARMA DISTRIBUTOR,Single Proprietorship,08-Mar-2013,Platinum,Active,09-Mar-2020,09-Mar-2021,20130367750771827742
613,GRAND EMPIRE TRUCK AND EQUIPMENT RENTAL CO. LTD.,Partnership,08-Jul-2013,Platinum,Active,05-Mar-2020,13-Mar-2021,20130775894290397844
614,K-LANZ CONSTRUCTION AND SUPPLIES,Single Proprietorship,12-Nov-2019,Platinum,Active,10-Mar-2020,10-Mar-2021,201911105281458418335
615,CKNC TRADING,Single Proprietorship,18-Sep-2019,Platinum,Active,09-Mar-2020,09-Mar-2021,20190920669989801189
616,E.T.GO BUILDERS,Single Proprietorship,19-Feb-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,201902543312021678889
617,SPH INTERNATIONAL CORPORATION,Corporation,15-Sep-2004,Platinum,Active,05-Mar-2020,10-Apr-2021,2004095158951034765
618,"VICHEM COATINGS & CHEMICALS, INC.",Corporation,06-Feb-2009,Platinum,Active,09-Mar-2020,03-Apr-2021,20090224574430166139
619,BRN ENTERPRISES,Single Proprietorship,04-Jun-2012,Platinum,Active,05-Mar-2020,05-Mar-2021,20120653821904917985
620,MYPERCOM ADVERTISING AND GENERAL MERCHANDISE,Single Proprietorship,14-Oct-2011,Platinum,Active,09-Mar-2020,09-Mar-2021,20111044777709360129
621,RAHMAN CONSTRUCTION,Single Proprietorship,21-Jan-2020,Platinum,Active,09-Mar-2020,09-Mar-2021,2020011682293073710
622,SJAP CONSTRUCTION CORPORATION,Corporation,01-Feb-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,20190257071287651993
623,JD ENTERPRISES,Single Proprietorship,27-Feb-2009,Platinum,Active,09-Mar-2020,09-Mar-2021,200902250881578767455
624,SAKI CONSTRUCTION,Single Proprietorship,24-May-2017,Platinum,Active,05-Mar-2020,21-Mar-2021,2017051607781121276663
625,ROYAL CANADIAN MINT,Foreign Company Organization,26-Apr-2013,Platinum,Active,05-Mar-2020,10-Apr-2021,20130470742340044691
626,UNITED DIAGNOSTIC SUPPLY,Single Proprietorship,26-Jul-2004,Platinum,Active,04-Mar-2020,04-Mar-2021,2004074631339152153
627,MPT CONSTRUCTION,Single Proprietorship,06-Nov-2017,Platinum,Active,05-Mar-2020,05-Mar-2021,201711130771536820066
628,RON DRUG,Single Proprietorship,19-Jun-2015,Platinum,Active,10-Mar-2020,10-Mar-2021,201506139186330867326
629,MYP BUILDER'S AND CONSTRUCTION SUPPLIES,Single Proprietorship,03-Apr-2018,Platinum,Active,23-Jun-2020,23-Jun-2021,2018041065771272856103
630,DNJ MARKETING,Single Proprietorship,29-Oct-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,201810703551945375581
631,"GLOBAL-LINK EXHIBITIONS SPECIALIST, INC.",Corporation,13-Jul-2015,Platinum,Active,14-Mar-2020,14-Mar-2021,201507141759793817250
632,SMMILEY BUILDERS AND TRADING,Single Proprietorship,22-Feb-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,201902536091628124213
633,LTDG HARDWARE AND CONSTRUCTION MATERIALS,Single Proprietorship,04-Feb-2020,Platinum,Active,09-Mar-2020,09-Mar-2021,2020022095871484863823
634,GOTESCO MARKETING INC.,Corporation,21-Sep-2001,Platinum,Active,09-Mar-2020,11-Mar-2021,2001091671071821773
635,LJ SPEED ENTERPRISES BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,05-Apr-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,201804106006708921953
636,ADTEN GENERAL MERCHANDISE,Single Proprietorship,05-May-2009,Platinum,Active,09-Mar-2020,09-Mar-2021,200905263821666383298
637,EC-TEC COMMERCIAL,Single Proprietorship,07-Aug-2001,Platinum,Active,05-Mar-2020,05-Mar-2021,200108130761703567
638,"EL TIGRE INTEGRATED SECURITY SERVICES, INC.",Corporation,27-Jun-2012,Platinum,Active,05-Mar-2020,05-Mar-2021,201206549981117112765
639,PRINTCORE OFFICE SYSTEMS INC.,Corporation,12-Feb-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,20190255488561516282
640,HARNWELL CHEMICALS CORPORATION,Corporation,11-May-2001,Platinum,Active,05-Mar-2020,05-Mar-2021,200105158728483148990
641,BLUETECH ENTERPRISES,Single Proprietorship,24-Jul-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,20180787791172809180
642,MANDAUE TRUST MARKETING AND AUTO SUPPLY CORPORATION,Corporation,30-Jan-2015,Platinum,Active,05-Mar-2020,11-Mar-2021,2015011252451600383016
643,UNI-FIELD ENTERPRISES INC.,Corporation,19-Mar-2003,Platinum,Active,05-Mar-2020,14-Mar-2021,2003031538916055297
644,"RJK QUALICON BUILDERS, INC.",Corporation,14-Oct-2011,Platinum,Active,10-Mar-2020,10-Mar-2021,20111044740143411904
645,JAMESTOWN BUILDERS & CONSTRUCTION SUPPLIES,Single Proprietorship,08-May-2013,Platinum,Active,05-Mar-2020,01-Apr-2021,20130571395246226931
646,CALEB MOTOR CORPORATION (MITSUBISHI MOTORS-NAGA),Corporation,03-Mar-2004,Platinum,Active,05-Mar-2020,12-Mar-2021,20040365103724923990
647,REBTRADE INTERNATIONAL CORPORATION,Corporation,26-Jan-2006,Platinum,Active,05-Mar-2020,18-Mar-2021,20060192731363046938
648,NEW BERNALES HARDWARE,Single Proprietorship,10-Dec-2014,Platinum,Active,05-Mar-2020,05-Mar-2021,2014121223381701798220
649,ESN CONSTRUCTION & TRADING,Single Proprietorship,01-Oct-2007,Platinum,Active,05-Mar-2020,05-Mar-2021,20071016733109750118
650,NEED INK SALES & SERVICES,Single Proprietorship,08-May-2006,Platinum,Active,05-Mar-2020,29-Apr-2021,200605101111141363601
651,VILLA PARAISO HOTEL AND RESTAURANT,Single Proprietorship,02-Aug-2010,Platinum,Active,05-Mar-2020,12-Mar-2021,201008349151455850878
652,ANNIJAY FASTFOOD AND CATERING SERVICES,Single Proprietorship,16-Mar-2011,Platinum,Active,09-Mar-2020,09-Mar-2021,201103395111622643929
653,MAGILAS DISTRIBUTION AND TRADING CORPORATION,Corporation,09-Mar-2015,Platinum,Active,09-Mar-2020,13-Mar-2021,2015031293431979110025
654,VIRTUAL NOOK COMPUTERS &AMP; GENERAL MERCHANDISE,Single Proprietorship,15-Jan-2007,Platinum,Active,10-Mar-2020,10-Mar-2021,20070112177767126446
655,D.A.B. VETERINARY DRUGSTORE & VETERINARY SERVICES,Single Proprietorship,23-Aug-2005,Platinum,Active,05-Mar-2020,08-Mar-2021,20050881001469191702
656,POWER PRIME CAR SERVICE CENTER,Single Proprietorship,12-Apr-2004,Platinum,Active,09-Mar-2020,09-Mar-2021,20040437351197560397
657,NASH AND EJECK ENTERPRISES,Single Proprietorship,22-May-2017,Platinum,Active,09-Mar-2020,09-Mar-2021,20170516136088471736
658,SHO AUTO REPAIR SHOP,Single Proprietorship,28-Aug-2012,Platinum,Active,06-Mar-2020,06-Mar-2021,201208579951089125489
659,VIZCAYA TEXTILE PLAZA,Single Proprietorship,05-Sep-2014,Platinum,Active,05-Mar-2020,24-Mar-2021,2014091132341011886569
660,REGENT TRAVEL CORPORATION,Corporation,17-Oct-2011,Platinum,Active,09-Mar-2020,11-Mar-2021,201110448231808074664
661,"GROUP_PERSPECTIVE, INC.",Corporation,12-Aug-2010,Platinum,Active,16-Mar-2020,16-Mar-2021,201008351581822015347
662,GABIGROUP INC.,Corporation,22-May-2015,Platinum,Active,14-Mar-2020,14-Mar-2021,2015051365781084635274
663,SHIEHAM CONSTRUCTION AND ENTERPRISES,Single Proprietorship,24-Mar-2011,Platinum,Active,05-Mar-2020,05-Mar-2021,2011033983939410452
664,RGP DIGITAL PRINTING SERVICES,Single Proprietorship,16-Oct-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,201910152461547583363
665,APEIRON CONSTRUCTION SOLUTIONS,Single Proprietorship,04-Mar-2015,Platinum,Active,09-Mar-2020,09-Mar-2021,201503128599105663609
666,I-SUPPLYTECH CO. LTD.,Partnership,18-Jun-2014,Platinum,Active,09-Mar-2020,15-Mar-2021,2014061053351612700588
667,REINBRANT SIGN SERVICES,Single Proprietorship,25-Nov-2011,Platinum,Active,23-Jun-2020,23-Jun-2021,201111457401552633670
668,"INTERNATIONAL PHARMACEUTICALS, INC.",Corporation,22-Aug-2006,Platinum,Active,09-Mar-2020,12-Mar-2021,20060816133160726710
669,GWENY'S BEACH RESORT,Single Proprietorship,11-May-2017,Platinum,Active,09-Mar-2020,09-Mar-2021,201705163160667464252
670,ATIMONAN BUILDER,Single Proprietorship,21-Feb-2014,Platinum,Active,10-Jun-2020,10-Jun-2021,20140294716328578402
671,VIRAC GASOLINE STATION,Single Proprietorship,06-Nov-2009,Platinum,Active,05-Mar-2020,05-Mar-2021,200911294551138865802
672,KING JAMES ENTERPRISES,Single Proprietorship,19-Jun-2012,Platinum,Active,09-Mar-2020,09-Mar-2021,20120654548457607828
673,HS PRODUKT D.O.O. ZA PROIZVODNJU I TRGOVINU,Foreign Company Organization,28-Oct-2019,Platinum,Active,09-Mar-2020,09-Mar-2021,201910132382133660585
674,PISCES CONSTRUCTION,Single Proprietorship,24-Oct-2012,Platinum,Active,05-Mar-2020,05-Mar-2021,20121061087873676797
675,SHANLEY CONSTRUCTION,Single Proprietorship,10-Feb-2012,Platinum,Active,05-Mar-2020,12-Mar-2021,201202483791554303661
676,ALFALFA CONSTRUCTION,Single Proprietorship,26-Jun-2007,Platinum,Active,05-Mar-2020,31-Mar-2021,20070614653575548856
677,LABSONS ENTERPRISE,Single Proprietorship,30-Mar-2004,Platinum,Active,05-Mar-2020,15-Mar-2021,2004033614856977713
678,SEA AIR GASOLINE STATION,Single Proprietorship,30-Aug-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,201808811461198886837
679,ELFCT CONSTRUCTION,Single Proprietorship,03-Feb-2014,Platinum,Active,09-Mar-2020,09-Mar-2021,201402926522138296813
680,PLJ ENTERPRISES,Single Proprietorship,22-Nov-2004,Platinum,Active,09-Mar-2020,26-Mar-2021,20041157221461882128
681,J. C. FERRER CONSTRUCTION,Single Proprietorship,30-Jul-2004,Platinum,Active,05-Mar-2020,05-Mar-2021,2004074708933700353
682,D.B. MORADA CONSTRUCTION COMPANY,Partnership,01-Feb-2019,Platinum,Active,09-Mar-2020,09-Mar-2021,201902572362141806079
683,TOUGHTEAM BUILDERS,Single Proprietorship,20-Feb-2019,Platinum,Active,05-Mar-2020,14-Mar-2021,201902539452134233596
684,HAOBARTLY COMMERCIAL CORPORATION,Corporation,27-Feb-2018,Platinum,Active,15-Mar-2020,15-Mar-2021,2018021128421857025375
685,RJM RELLIN PRINTING PRESS,Single Proprietorship,20-Feb-2015,Platinum,Active,05-Mar-2020,05-Mar-2021,2015021274391315216733
686,FAAA CONSTRUCTION AND TRADING,Single Proprietorship,02-Feb-2016,Platinum,Active,09-Mar-2020,09-Mar-2021,2016021606891792160106
687,SILLIMAN AVENUE CONSTRUCTION & SUPPLY,Single Proprietorship,28-May-2007,Platinum,Active,09-Mar-2020,13-Mar-2021,20070513879365382928
688,REIGN MEDICAL ENTERPRISES,Single Proprietorship,01-Jun-2015,Platinum,Active,05-Mar-2020,26-Mar-2021,201506137365716890440
689,R.B. ALCAZAR CONSTRUCTION CORP.,Corporation,22-Sep-2004,Platinum,Active,09-Mar-2020,13-Mar-2021,2004095221294066548
690,HAMMERTIME CONSTRUCTION INC.,Corporation,27-Aug-2019,Platinum,Active,10-Aug-2020,10-Aug-2021,201908252671222771947
691,MT. SINAKA CORPORATION,Corporation,21-Apr-2017,Platinum,Active,05-Mar-2020,05-Mar-2021,201704166396511615564
692,M. P. RICE MILL,Single Proprietorship,16-Mar-2009,Platinum,Active,05-Mar-2020,05-Mar-2021,200903254432089107291
693,JOVES PHARMA TRADING AND GENERAL MERCHANDISE,Single Proprietorship,13-Jul-2012,Platinum,Active,09-Mar-2020,26-Mar-2021,20120755917464501418
694,L.K. MARKETING,Single Proprietorship,13-Feb-2004,Platinum,Active,09-Mar-2020,09-Mar-2021,20040228041088028985
695,YBV CONSTRUCTION AND SUPPLY,Single Proprietorship,08-Dec-2017,Platinum,Active,09-Mar-2020,15-Mar-2021,2017121250621539254610
696,JSJ AGRO-VET MARKETING,Single Proprietorship,11-Mar-2015,Platinum,Active,07-Apr-2020,07-Apr-2021,201503129716250976404
697,QUADRUPLE K CONSTRUCTION SERVICES,Single Proprietorship,21-Jan-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,201901593301520925618
698,EDAR'S CATERING SERVICES,Single Proprietorship,20-Feb-2020,Platinum,Active,05-Mar-2020,05-Mar-2021,2020022114571561779696
699,CALEDONIAN INTERNATIONAL CORPORATION,Corporation,06-Feb-2013,Platinum,Active,14-Mar-2020,15-Mar-2021,20130265411600145540
